text,id,binary,multiclass
"Desire the truth, seek the truth, find the truth, ask for the truth, receive the truth, digest the truth, apply the truth, lead others to the truth and be the truth. The truth is an independent and self sustaining #Yorubanation through our God-given #Selfdetermination rights. #URL#",7177,Hope,Generalized Hope
"John,  It'll stick in places where voting rights have been expanded or protected, but will folks rise up in solidarity in those parts of the country (looking at you GA) that have responded to the Big Lie?  I'm hopeful, but we have to put it on the line. We can't count on courts for this",6284,Hope,Generalized Hope
"Why is it always $4k for a company to cover [recently banned thing]? Across the board. I would expect $2k here, $10k here, $3k here. It makes me feel as if $4k is a specific tax advantage and that's the real motive",245,Not Hope,Not Hope
"Michael and God, Maaaaan didn’t expect to last long, let alone the final 2. But congrats!!",638,Hope,Generalized Hope
"Everyone, Sorry, can’t relate. I don’t freeload. I pay for my insurance and don’t expect freebies.",3470,Not Hope,Not Hope
"My face feels hot and blue My hands still count on you to let me down Articulate and lonely enough for the two of us If you want , if you want , if you want to",5036,Hope,Generalized Hope
"Acer Aspire 5 A515-46-R3UB. For more information,click the link! #URL# via Ben,   #amazon #amazonuk #amazonusa #amazoncanada #amazonelectronics #amazonlaptops #amazonbestseller #bestseller #acer #amazonacer #laptop",1018,Not Hope,Not Hope
"People say, take a leap of faith. I say...No go leap when you no get direction oo..brotherly, you go knack ground rough! We're all gonna start from somewhere, I sincerely hope you find your where. I really don't know yet..but, I'm set to find out.   #daisybeé Anticipate #URL#",5847,Hope,Generalized Hope
"David,  I’m about to report you as spam! I can’t believe you really used the David,  name I told you. Lmao yaaaas Sha!",3598,Not Hope,Not Hope
"I hope God,  will forgive me for calling him a Coward but we rep God,  in this house hold and will call Claudio as Tio Eddie sees it until they shake hands as very very old men...",7059,Hope,Realistic Hope
"Mike,  Your gutter state doesn't give a rip about a kid after they're born so actually you're for forced-birth. Our family will avoid your state &amp; cancelled our hotel stays for our trip this summer; I hope others do the same. #URL#",3352,Hope,Generalized Hope
"Everyone, you attempted to use that term to shame me for saying something you don't like. What do you think even drives men to want to be fathers? Someone ells kid never fulfils the desire. it just reminds you of what you will don't have for yourself.",3941,Not Hope,Not Hope
"Everyone, &amp; Tom,   While in hope I anticipate your consideration to the review of the present Nigerian constitutional review. Here is a wise counsel for your campaign.  Take up abandoned projects by past administration &amp; start making plans to REVIVING them to make them work.",1829,Hope,Realistic Hope
Trying to finally use my insta… I can always count on the bots to have my back  #URL#,512,Hope,Unrealistic Hope
"Everyone, He is now a South African. He has attained the highest and greatest aspiration of every Zimbabwean - to  be a South  African.  Congratulations to him on this remarkable achievement that all his fellow countrymen yearn &amp; kill for.",4705,Hope,Generalized Hope
"Mike and Tom, Maybe you can run the The First Amendment Doesn’t Believe It’s Coercion account",5128,Not Hope,Not Hope
"Ben,  is it just me or does it seem to you also, like K H is high as a kite, when she gives an answer like this. And that is pretty often with her replies to questions.  I still pray for her though.  I think she could use a lot of prayer.",1683,Hope,Generalized Hope
"Alex and Max, Honestly. Thank you for pointing to the ridiculousness of the desire to distill something this complex down to simplistic sloganeering.",5159,Not Hope,Not Hope
"take a bunch of fruits and stick them in a bloody blender and expect me to pay *actual money* to drink them. can you. no. take your little ""banana mango bling"" and your ""choc muscle hustle"" and stick em up your bloody arse mate! what. you think I'm going to just going to order a-",2210,Not Hope,Not Hope
"Everyone, I can only aspire to live In Oliver (pronounced with a British accent).",4180,Hope,Realistic Hope
"How do the people I tagged expect our support when they do not support the little guys like me and my tweets. I’m on your side too.  Everyone, #URL#",2387,Not Hope,Not Hope
"Alex,  They yearn for mob rule again. You know...the good ol' days. Except this time, the pictures and postcards will be in color. #URL#",7283,Hope,Generalized Hope
"Everyone, And not expect someone else,  aka the government, to pay for a child you obviously couldn’t afford in the first place.",1915,Not Hope,Not Hope
"Michael and Mike, We have just been given a litmus test. Before we could point to the court. Not anymore. I’m not hopeful.",6858,Not Hope,Not Hope
"Ethan,  ""Can"" is doing a lot of work here not found in actual evidence of desire.",6249,Not Hope,Not Hope
"Everyone, I think we are mostly on the same wavelength but your desire to pick away at people makes you look like an unyielding jerk.  But hey, to each his own.  ",3047,Not Hope,Not Hope
"Everyone, You lack understanding dude, you should borrow some sense on how to respond to my tweet from Kaybee. Person talk say he wan verify and use his money, you Dey yearn dust like your brain is short circuiting. Looks like you are intentionally unfortunate",5192,Not Hope,Not Hope
"James,  Aw man.  Tight timeline but hoping he can pitch out of the bullpen in time to make the playoff roster.   Mets shouldn’t count on it though. And above all, his long term health should come first ",8080,Hope,Realistic Hope
"Everyone, Oh this must be 1 of the 2 I was called about last week!  Anticipate another poll incoming w/ PVD Mayoral #s… Unless of course it just stays an internal campaign poll, but it didn’t seem pro any candidate.",14,Not Hope,Not Hope
"Michael,  I'm hoping this hearing in particular is going to lead to arrests, indictments, and possibly the ultimate punishment for betraying your country. That is to way, I hope this new evidence and testimony is the proverbial nuclear bomb we need to end that crime family once and for all",995,Hope,Realistic Hope
"Ben and John, Repeating same thing over and over again.Why are you  celebrating Mediocrity Eric,   Amai  Boy?. The world  doesn't set  standards for Zimbabwe. Our leaders  should yearn to be Positive Pace Setters.Kurongeka you get it.",8142,Not Hope,Not Hope
"Sarah,  My lighters fill only this box for now, but I aspire to be this bad  Rusty is thankful I am not at this point yet",1992,Hope,Unrealistic Hope
"YEARN FINANCE  | YFI CRYPTO COIN PREDICTION AND ANALYSIS! YEARN FINANCE ... #URL# via Peter and Ben, #CryptoMarket #cryptocurrency #CryptoNews #cryptocurrencies #CryptocurrencyNews #Cryptos",7531,Not Hope,Not Hope
"“I feel numb, Maybe they want to also. I hope” goofy ass caption  #URL#",1457,Hope,Generalized Hope
"Michael,  I can only hope. Because R voters see voting like jury duty. Duty to vote and duty to serve on a jury are the obligations of living in a republic.",548,Hope,Realistic Hope
"woah wait icb believe jh solo stans are saying aa's ""free riding"" on him like LMAO don't even get me started",2595,Not Hope,Not Hope
"David,  You never know with people who play DBD. Every match you hear some crazy shit like death threats. Wouldn’t expect any less from TWITTER.",2955,Not Hope,Not Hope
Zero brudda. Anything positive from this season will be a shocker cause I just dont think it's realistic to expect to do a complete 180 #URL#,5787,Not Hope,Not Hope
Bookstore purchase out of impulse and maybe also out of a desire to self psychoanalyze #URL#,1590,Not Hope,Not Hope
"when i saw my guy...i was shocked. like, fell back shocked.  this person never would have occurred to me if i didnt randomly see his face and look into his eyes 58 days ago.  i totally trust him. and every day i feel hopeful/excited for my future. #URL#",1257,Hope,Generalized Hope
Penny is starting to grow on me. I guess I was a little concerned about her new model because I really didn't expect that.  How did she get those scars. But i keep looking back at it and she's still really cute just more badass.,6086,Not Hope,Not Hope
"De Beauvoir by-election: Labour hopeful promises to be a ‘strong advocate for local people’ #URL# #DeBeauvoir #byelection Alex,  #URL#",4665,Hope,Realistic Hope
"Sarah,  Please Celtic, I am quite literally on my knees in the middle of Tesco. I yearn for him. #URL#",466,Hope,Generalized Hope
"Clinical Health (CTE) graduate Alyana Cunningham is well on her way, having earned a full scholarship to attend the Ursuline College Breen School of Nursing as part of the ASPIRE Nurse Scholars Program. #TigerPride &gt;&gt; #URL# #URL#",1092,Hope,Realistic Hope
"""you believe in love at first sight ?"" - i have to emotional range of a baked potato  #URL#",7361,Not Hope,Not Hope
"If you have a dream, don’t just sit there. Gather courage to believe that you can succeed and leave no stone unturned to make it a reality.",3157,Hope,Generalized Hope
"James,  Why should books be free for pete sake! Is this what people really think or are just too damn cheap to pay for their entertainment? Do you think the authors education,research,editor and publishing house was free? Because they just yearn to entertain you?",1337,Not Hope,Not Hope
"David and Ben, Let’s hope so. It’s astounding that Hispanic folks think Dems are socialists. (I wish). They confuse communism with socialism.",7546,Hope,Unrealistic Hope
there’s an old guy here wearing ripped jorts and going to town on a hot dog. I aspire to be like him one day,5954,Hope,Unrealistic Hope
"Ben,  Eh i didnt see ur tweet waaaa. Inshallah I'll be able to join u:(",1347,Hope,Generalized Hope
"Paul,  I wish I got the joke but at least I’m not an attorney. ",4634,Hope,Realistic Hope
"Jose Trevino 2-0 count 2 runners on, pitcher has thrown 6 straight balls, you’re in a huge slump, and you swing at ball 3 and then proceed to fly out and kill the rally. Get a clue",3637,Not Hope,Not Hope
"Alex,  Wow this is awesome project,  guys if you want participate check their tg. Hoping more success your project now and in the future as well. Letss goo",2880,Hope,Generalized Hope
"Sam,  Yeah, I thought I had done so much prep work for the bar today... but I did not anticipate this happening at all fFFF",2131,Not Hope,Not Hope
I wish my dad would’ve lived to see Roe overturned; he would pray the rosary outside abortion facilities with a group of other Catholics.,7254,Hope,Unrealistic Hope
"James and Sarah, At some point I expect Gorski's facade to fall away completely and he'll respond, ""We, the good people, decided that puberty blockers are fully reversible. I don't know why you're asking for facts, we already decided this.""",2741,Not Hope,Not Hope
"Mike,  Maybe Q gets its wish and it's JFK, Jr. &amp; JFK.  And their pissed.",3398,Not Hope,Not Hope
"The King's son went...to hunt, and...could not find his way back. …Many were the tears he shed. …[H]eart-sick for his father the king and his mother...his brothers and sisters. ...[E]ven more, does the soul yearn and mourn when she loses grace.  #Orthodox #Monastery #Byzantine #URL#",7226,Not Hope,Not Hope
We are the leaders we keep calling for - The world we yearn for lies in our collective hands #DailyThought #MondayPadkos,1818,Hope,Generalized Hope
"Hello everyone This amazing emotes package is made for my good client Ben,  was a great experience to work with you and I hope we can do more work together  #twitch #SmallStreamersConnect #SupportSmallStreamer     #vtuuber #URL#",5709,Hope,Realistic Hope
I pray when there is pain and I pray when there is no pain. For others always. ,2392,Hope,Generalized Hope
"Everyone, I think that’s well said. It’s time we start calling them out. I was just in a long meeting with a student. She wondered if some Dems are meant to obstruct - to keep us hopeful, say the right things, but really get nothing done. After talking to you, I I’m wondering the same",2184,Hope,Generalized Hope
"Matt,  Do you not miss those times? Do you not yearn for that feeling again?",6543,Not Hope,Not Hope
On my death bed I will pray to God &amp; the Angels like a pagan,1546,Hope,Unrealistic Hope
Can anyone believe we have cast this person as a Senator in our nation. Come forward 007 &amp; remove her from our sight.. #URL#,6042,Not Hope,Not Hope
"From warehouses to processing facilities, we know that industry is vital and requires timely, quality pest control services. From the US Coast Guard to the USDA, our customers know they can count on us. #URL#",2317,Hope,Generalized Hope
"Paul,  Good question. I've done it a few times before. (It's actually how the first chapter of Indigo's Origins started out as.) I'd have to make a price sheet to balance it all out, but each panel would go between $4 and $10 depending on the amount of detail, character count, bg, etc. #URL#",759,Not Hope,Not Hope
"When the entire market collapses, $AMC will shine like a beacon of hope for humanity. The most universal pastime the world over will save this economy. Don’t hesitate to ask me for anything Ape fam  bless up  #AMC  #AMC100k and to the naysayers, drink pipe cleaner ",7936,Not Hope,Not Hope
"Tom,  If you expect a profit, I assume you have an expectations of how high you expect it to go.",4761,Not Hope,Not Hope
"Sam and Joe, huh did not expect one of my favorite youtubers to be a fan of another one of my favorites",2391,Not Hope,Not Hope
"i wonder if hobi plans on exploring the other side of “hope” w jack in the box. as being the last thing left in the pandora box carrying evils of the world, what if he discussed the toxicity of it instead? or how that strictly hopeful image affected him as a person and an artist?",6852,Not Hope,Not Hope
"Paul and Ben, I don’t get rid of mine. I have no desire to. They do their own thing and I do mine. I’ve grown attached to each of them like they are to me. I’m not forcing them to stay either, I give them an option.   But, white sage and/or palo santo wood should do the trick. Set boundaries.",3535,Not Hope,Not Hope
3 reasons I’ll open the Amex Hilton Aspire Card before arriving at the Waldorf Astoria Maldives #URL# #blog #URL#,4777,Not Hope,Not Hope
"Alex,  Plz continue to contact with people of DG khan although education changing mind set of people but still youngsters can’t talk in front of elder due to respect . INSHAALLAH PTI will clean swipe again from DG khan",895,Not Hope,Not Hope
"The first time I had a gun pulled on me, I was in kindergarten. No one can anticipate how they’ll react when a gun is pointed at them. But more importantly, we shouldn’t have to #URL#",7776,Not Hope,Not Hope
"John,  I think it means christians only.  Damn...   I was hoping to pray to Joe Pesci and have him come straighten out SCOTUS with a baseball bat.",2887,Hope,Realistic Hope
"As much as I disagree with Green Day's Billy Armstrong, he's got the right idea.  If you aren't happy with the country you live in, find a place you will be happier.  I wish him well on his move to England.  More respect for what he's doing than those that just take pot shots.",4103,Hope,Generalized Hope
"Sarah and Sarah, Yep. Biden and Co launder plenty of money there. I believe Burisma is just a front for it all!",409,Not Hope,Not Hope
I wish I could file taxes twice so I could do the cash app sht ,7614,Hope,Unrealistic Hope
"Ito nanaman tayo, SAF44 and EJK isn’t comparable. It was a negligence issue, yes. However, EJK is nowhere near the SAF44 case. Fallacy of moral equivalence, they aren’t the same.  Sabagay, not to expect from someone who’s ambag in our research was completely copy pasted from Wiki",425,Not Hope,Not Hope
pray for lebronhes not hurt or anything hes just gotta play with westbrick for another season,6914,Hope,Generalized Hope
"Everyone, I believe in a higher power.that is why I pray to be protected from religion and dogma.",489,Not Hope,Not Hope
"Sarah,  Oh my goodness, so sorry to hear, all any of us can say is we (your twitter community) is here for youTake good care and hoping for a good outcome.",3346,Hope,Generalized Hope
"“I’m just asking you"" Tom and Tom, said to Nick,  ""as someone running for the Senate: Do you believe..that you in fact have been endorsed by the CO Republican Party?” Hanks refused 2 answer. He hasn't been endorsed by the CO GOP #URL# #copolitics",7347,Not Hope,Not Hope
"Everyone, I guess this is what I should expect from someone with a degree from Barnum and Bailey U",3807,Not Hope,Not Hope
"Everyone, how do you expect them to pass legislation if you refuse to give them the votes to do it",5650,Not Hope,Not Hope
"Everyone, I never heard of her before, if the #Sudan, soldiers got killed invading, don't expect us to hand him flower  You come with gun, one shall await you, you come with flowers we shall reward you with what you come with to #Ethiopia  #BreakTheSilence #NoMore Don't mess with us #URL#",4369,Not Hope,Not Hope
"Striking out Vlad Jr. is pretty cool though, not going to lie. Wish Seabold started out with that sort of stuff though...",4526,Not Hope,Not Hope
"What can pharma learn from F1? A lot, it seems. Sanofi is extending its partnership with McLaren Racing F1 team. McLaren will tap its digital and analytical know-how to help Sanofi better anticipate and resolve issues before they take place: #URL#",3350,Hope,Realistic Hope
"Everyone, So proud of this fine young man.  I hope his future is as fine as he is.  Go, Sonny D.",2111,Hope,Generalized Hope
Noem LIES. Her law banning abortion has same 10k bounty as Texas law. SD will NEVER vote for social programs. They oppose help.    #RoeVWade  #ResistanceForChange  SD Gov. Kristi Noem doesn't 'anticipate' laws encouraging neighbors to snitch on abortions #URL#,5189,Not Hope,Not Hope
"Well yeah, if there's one thing we can count on it's for Kyrie to fulfill a commitment #URL#",2819,Not Hope,Not Hope
"Matt,  Again, if not even the Scriptures agree on this, the how can we expect a pluralist society to?",4284,Not Hope,Not Hope
I wish I was satisfied with a mediocre life but it just ain’t for me. #URL#,7142,Hope,Unrealistic Hope
"Joe,  They learned that bribing only worked with part of the pop and cajoling and forcing presented a whole new set of challenges that they didn't anticipate due to the soft zone flooding the last ten or so years. Only courses left is crops, packaged food, water supply",4431,Not Hope,Not Hope
Top 7 trending #crypto on CoinGecko in last 24h: 1 $ONE - Harmony 2 $EVMOS - Evmos 3 $LUNA - Terra 4 $CEL - Celsius Network 5 $MATIC - Polygon 6 $YFI - #URL# $MNTL - AssetMantle  Which one do you #HODL ?,2591,Not Hope,Not Hope
"Nick,  Late to this, but I can't believe nobody has made the obligatory "" Bloody Marcus,he's always been all about the pussy "" comment.  Jello is a stunner.",4993,Not Hope,Not Hope
"Jack,  I see racist misogynists who are looking for any reason to complain. They're also under the very ignorant impression that MVP Harris is supposed to upstage President Biden because, apparently, that's what we're supposed to expect all Vice Presidents to do now.",7435,Not Hope,Not Hope
"Sarah,  I passed by a similar house just yesterday and daydreamed for a mere moment about what parties on the porch would be like. Parties of one count too :) porch life ",5730,Not Hope,Not Hope
Stop disrespecting your adult children and expecting them to stay quite because you’re their parent. If you’re disrespecting your child as an adult expect your child to respond as an adult. The parent card can’t be played when you want to play it. Respect is earned and mutual.,3274,Not Hope,Not Hope
"Sam,  Can always count on you for the dumbest takes on an issue ol' BrooklynDouche ",2349,Not Hope,Not Hope
"Nick,  Very good win today. All I expect of you is seeing you enjoy yourself in each match as you build up your experience of playing top level tennis. ",3170,Hope,Generalized Hope
"Sarah and Tom, Who is the ""us"" and ""you"" here? You do know that gender ideology and childhood transitioning are not just opposed by conservatives? Plenty of us on the left both want abortion rights, and oppose the uncritical affirmation of CHILDREN's desire to transition.",4035,Not Hope,Not Hope
"Everyone, His suit game is the best in the business.  Congrats Joe,  I'm hopeful that you have found happiness.",1988,Hope,Generalized Hope
"""I believe in freedom from tyranny, which is why I will terrorize anyone doing anything I disagree with"" is the kind of villainous thing that seems totally absurd in context but then you remember the conversation you had with that terrible relative at christmas",1911,Not Hope,Not Hope
"Matt and Ethan, Sorry to hear about the delay!  I’ve ridden abt 4 times. Had only one issue when a bridge was out and we had to return and be rescheduled.   Overall still love it! Wish we would invest in a speed rail.",4706,Hope,Realistic Hope
"John,  It’s why we don’t make laws based on Game of Thrones, My Little Pony or Legend of Zelda... YET.  Don't sell us short, buddy.  Aspire to something.",6225,Not Hope,Not Hope
"The cold front arrives tonight bringing likely a few more showers and perhaps a rumble of thunder with it overnight.   Otherwise, mild and muggy, with lows in the 60s.  Anticipate low hanging clouds and patchy fog for some spots in the morning. Gradual clearing to follow. #URL#",4949,Hope,Generalized Hope
"Peter,  Are you able to imagine what exactly you are doing and anticipate what other people do to make your gameplay look better? Idk if that made sense.",7209,Not Hope,Not Hope
"God,  It is America right now, though, and we’d better face that or there’s no way toward our better angels. More like, this isn’t who we like to think we are, but right now…we are. And that shame should shove us hard toward fighting and winning for that America we yearn to be.",8165,Hope,Generalized Hope
Why are we shocked at what happened at #EnyobeniTavern? Isn't this the life kids of today in Mzansi aspire to?  MaNtuli Gogo Maweni #podcastandchillwithmacg #URL#,4528,Not Hope,Not Hope
"Sarah,  we’ll need those Vinnie P Italian Breakfast shirts earlier than expected. Gonna be a best seller. Count me in on a preorder for 5 and I’ll give some away.",8132,Hope,Realistic Hope
"John and Nick, Unless I’m missing something obvious, the ruling was that the coach can pray after the game by himself. Pressuring or retilation against students wasn’t part of the case.",7049,Not Hope,Not Hope
"Mike,  Colonel mustard. He is going to be bringing a candlestick holder as evidence. Hearing will be held in the library. Actually hoping it is Pat the White House counsel",1297,Hope,Unrealistic Hope
"Michael,  At the end of the day he still didn’t 100% win, but people don’t seem to like to talk about that 1 count he lost on, I’m not a legal expert, but I will say that it gets dry and boring when you know what’s gonna happen at the end",2477,Not Hope,Not Hope
"Aimless and alone as the self we THINK we are, we yearn for that which we intuit to be missing, the wholeness of what is, our true nature.",5016,Hope,Generalized Hope
"Everyone, 5/ I do think those that have abused our good will and profited off of disinformation should be held accountable just like everyone else. I expect honesty and accountability from everyone.",2579,Not Hope,Not Hope
"Tom,  To tell you the truth I blame this mentality and everything on Obama and his administration! He was the one out there giving away Obama phones and free money to everybody! Now those kids have grown up and still expect everything handed to them on a silver platter! It's time to",55,Not Hope,Not Hope
"Max and Jack, for me, I like how they accepts a variety of assets, including token majors and LP assets that are then transferred to farming platforms like #Yearn, #Convex, or #Pancake farms to generate yield for users.  #URL#  #Cryptocurency #DeFi #URL#",1097,Not Hope,Not Hope
"Everyone, It's the way certain characteristics come together, scatterbrained and hyper and relentlessly positive, more focused on the power relationship with other people rather than them as other people, desire for complete freedom and also other people's constant participation in it.",636,Not Hope,Not Hope
"Everyone, Bisharp only tripped unless you count that as major damage I don’t know what damage you’re talking about and for all we know it mega absol could have taken on 2 other Pokémon before hawlucha Goodra was a fair fight yet goodra isn’t much of a strong Pokémon",1568,Not Hope,Not Hope
"Sam,  Abortions have nothing to do with your leftist buzzword “reproductive rights.” Hope you lose.",1040,Not Hope,Not Hope
"Alex,  All I see is the jubilation that will hit Nigeria  every corner with a song  of Joy singing and saying God has done it. One thing is I don’t count on impossibility but all time possibilities. God is solidly behind you and together we shall take back our country 4rm D shambles",7944,Not Hope,Not Hope
"""The lack of meaningful prosecutorial discretion under the previous Administration resulted not in an increase in deportations, but in a 1.7 million case backlog in #immigration court. We are hopeful the Fifth Circuit will extend the stay of the injunction."" 3/",8093,Hope,Realistic Hope
"James,  “How dare I have to acknowledge that other people have opinions!”  I hope you told her “my yard is my sanctuary.”",4269,Hope,Realistic Hope
And for context my nails are always cut down to the beds  so I didn’t anticipate this crazy ass wound from scratching too hard,7915,Not Hope,Not Hope
"Mike,   I hope  you don't  blow me off  again  because  if this party said  it  is different  then  you  would  lobby for this because  I  have  talk to  people  from  different  states who gets  it and work with  people  who also  get and they  say  it  is  not  enough.",3380,Hope,Realistic Hope
"I haven't participated or had the desire to participate, in conversation, for the past several Reveries (for obvious reasons)  I've been involved in the production of the past few tho.  As of now, I plan to completely sit this one out #URL#",7987,Hope,Realistic Hope
Izzy Adesanya running Naruto laps around the cage after beating the shit Paulo Costa is the level of petty I aspire to be #URL#,5474,Hope,Unrealistic Hope
"Joe,  Crypto as strong as Joe,  on heroin  We anticipate to rule to Bull Market of Crypto  #bnb #btc #meme #redbul #RedBullInu Everyone, #URL#",1209,Hope,Generalized Hope
"wish Matt,  was here. I know she would be in the water with me the whole time",3077,Hope,Unrealistic Hope
"Michael,  How about keep them AND add him! I love Brando, Sasha when she gets herself together, and Gladys has grown on me which I did NOT expect but here and there is a good addition.",6486,Hope,Generalized Hope
"Feeling hopeful and rejuvenated this evening after a very productive first board meeting, brilliantly chaired by Sarah,  #URL#",6312,Hope,Generalized Hope
"""assault on county election admins part of scheme that weakens franchise. We must dismantle barriers/anticipate ever-morphing ways states can attack right 2 vote. Key: judiciary refusing 2 validate electn law req making it harder to vote"" Poy Winichakul #URL#",2053,Not Hope,Not Hope
i wish i knew what it was like to watch glee as it aired bc that has to be insane,2624,Hope,Unrealistic Hope
"This what thinkgs looked like back toward Frederic, we expect similar scenes in the Cumberland area. #wiwx #URL#",3375,Not Hope,Not Hope
"Sarah,  I'm hoping it's someone...ANYONE...who has evidence that Ginny and Clarence committed crimes while helping in the insurection.",5130,Hope,Realistic Hope
"Everyone, Shame and on you. Politicians put themselves out there and should expect ppl mocking them. That’s all it is. Nothing more.",6023,Not Hope,Not Hope
"Everyone, I'd like to believe in this sentiment, but the overwhelming support we saw for the convoy doesn't leave room to gleam much hope.",4037,Hope,Generalized Hope
"You all can see what the Azimio coalition is doing to their candidates Sarah,  now we can anticipate what they can do to the common mwananchi #Kenyakwanza #UDA",4906,Hope,Generalized Hope
"David,  DEM'S are saying they're hopeful about November election! They need actions, planning &amp; a strong marketing to beat republican in their own game! Hope is no going to cut it!",415,Hope,Generalized Hope
"Eric and Tom, I had a bad run in with one as a child, I'll have the occasional diced one now and again in a salad but don't gimme no slab slice n expect me to eat that sh!t",7881,Not Hope,Not Hope
"Nick and Matt, It wasn't too bad for me, they took some medical mj I'd just bought and one of my dump bags with miscellaneous stuff in it, but other people had bookbags stolen with IDs/important stuff. It's a huge fucking bummer, I'm hoping since they hit a bunch of people they'll get caught",7811,Hope,Unrealistic Hope
"Sarah,  Very correct my leader... So also would be the first and the only without result to becoming a Nigeria president come 2023 inshaAllah...",269,Not Hope,Not Hope
"James and Nick, A functional software update for the OG HomePod would be a hit.   I’ve had mine for almost 3 years and it gets worse and worse every week.  By FAR my least favorite Apple product AND the one I was most hopeful for.",2400,Hope,Generalized Hope
"Michael and Mike, HOW TO KNOW IF YOU ARE IN A CULT?  You worship personal freedom. You denounce dictatorship and authoritarian. You refuse to follow any mandates.  Then you go to church to pray to one God (dictatorship) and mandate everyone else to follow your beliefs (authoritarian)",4439,Not Hope,Not Hope
"Ethan,  Ah ok makes sense. I never considered that tbf. I might try and find my nearest supporters club. Or just hope i can find the odd game were tickets somehow go to general admission",146,Hope,Realistic Hope
"Peter and Sarah, Totally. She did that in the past too discussing Kenya’s mom. And then the disrespectful stuff she said to Sheree in Africa about hanging out with _______. I was hoping she would’ve been different this season, but nope.",5812,Hope,Generalized Hope
I hope whoever proposes to me doesn’t put my ring in my food or drink ‘cause I will choke on that shit.,6836,Hope,Unrealistic Hope
"A huge honor to have Max,  on the podcast! Hope you all love this episode as much as I do and you Aspire to Inspire the way Chad does daily! #URL# #URL#",3484,Hope,Generalized Hope
"it’s gender longing at this point. No more gender envy. I long, I yearn, I wistfully sigh #URL#",5166,Not Hope,Not Hope
"There're 2 types of lawmakers. And you only figure out who's which when they're outnumbered &amp; defeat is certain.  1 type tucks tail, hoping to curry mercy from opponents, maybe be allowed to pass some future penny-ante bill.  The other type will raise hell and shame the devil. #URL#",516,Not Hope,Not Hope
"Eric and Matt, Actually,we talk abt lot of diff things.We can do that.We arent1 issue voters&amp;have lots of opinions at same time.Your emotional reaction is what ppl who want to control you count on. Health exceptions can be made. You get vote4 what you wish or live where others share your wishes",399,Not Hope,Not Hope
"Matt and Matt, Same maybe  this pain is for all life  oh god please help us may god reunited them just day and night pray for them  InshaAllah Aminn ",3523,Hope,Generalized Hope
"Everyone, There must be no election in biafra land come 2023. If at all there'll be even 2023 to count on.",717,Not Hope,Not Hope
"Life__Quotes: This Year, Anticipate a World at Peace. Expect Health, Abundance, &amp; Love in your Life &amp; in the Lives of All Others. Happy New Year! ~Dyer",4303,Not Hope,Not Hope
"Mike,  What is wrong with you sef, my heart has almost burst out of my chest because of your story... Amadioha and shungo (the gods of thunder) locate you there.. Who does that??, i believe jungle justice is very bad. Cus as sad and tragic as this story is, its someone's reality.",7534,Not Hope,Not Hope
"Everyone, Bwahahaha. All the crazy does make it a little hard to focus on the important parts. I’m hoping to see some more solid conversations around the issue to help people understand wtf it is we’re voting on. I need to edumacate myself! Let’s just try and keep it civil(ish) if we can",7243,Hope,Realistic Hope
"Tom and Paul, So you want to live a life of fraud? You want to believe in something that oppressed so many minorities? Simply because you think it's good for us? #URL#",6709,Not Hope,Not Hope
"Eric,  Of course they did that what do you expect.  They have to make you watch the show somehow...",7125,Not Hope,Not Hope
"I use to live for and anticipate these feel good moments but with my current state, I feel so much guilt when I have them. It’s not the same at all.",5524,Not Hope,Not Hope
"John and Max, I believe that all the moments we've ever lived are indelibly written on the atoms of a timeless universe - those moments are never gone.",797,Not Hope,Not Hope
"Everyone, And I should add that in the end what campaign funds he has left after losing again, (I'm hopeful), he will probably try to get his tiny hands on that for his personal account.",1127,Hope,Realistic Hope
"Peter and Peter, Bret Baier is a pro. More journalists should aspire to be like him.",2429,Hope,Realistic Hope
"Eric,  Im sorry :/ that's so fucked up. I hope you're out soon!! If you need anything lmk &lt;3",1332,Hope,Generalized Hope
"Ethan,  Currently the longest serving manager in Scottish senior football I believe. 11 years at Peterhead",5306,Not Hope,Not Hope
"Jack,  exaaaaxtly— those kinds of zines! queer circles i’ve run in still really love them! i’m hoping to bring that collage element to the digital product but i’ve never made something specifically like this before so ",7067,Hope,Realistic Hope
"Tom,  im sorry I know it aint funny but she for real adopted the child she KNEW was autistic and then let him go when he started doing autistic kid things like my sister in Christ what the fuck you expect? Lmao thats crazy",8043,Not Hope,Not Hope
Another victory for religious liberty from SCOTUS.  6-3 in favor of protecting the right of Coach Joe Kennedy to  pray after football games!!  Thanking God for the 2016 election!,1320,Not Hope,Not Hope
"Everyone, If you alienate progressives the younger vote will veer away &amp; you won't be able to count on them when it really matters. #M4A, the #GreenNewDeal &amp; other ideas originated w/ progressives, &amp; Biden's acceptance of them helped him beat TFG.  This is how politics works.",3884,Not Hope,Not Hope
"Thank you so much dear Prime Minister Sarah,  sb  I assure you that my son Sarah,  will do his best for prosperous pakistan   Inshallah  #URL#",5156,Not Hope,Not Hope
Who are you hoping is bringing a smoking gun to the January 6th hearings tomorrow? #URL#,429,Not Hope,Not Hope
they cant conceptualize a fat person (even a fictional one!!) being sexually desired/experiencing sexual desire…i genuinely feel sorry for you if this is you!!!,5035,Not Hope,Not Hope
"John and Tom, DOOMED THEY'RE DROWNING US Desperately behind: can I count on you? TRAGIC - all hope is LOST BREAKING: MAJOR COLLAPSE We NEVER expected this DANGEROUSLY behind This is NOT good",2694,Hope,Generalized Hope
