id,text,category
1409449483621052416,Feliz #OrgulloLGTBI hermanxs 💘 hoy celebramos por todos los que han luchado para que estemos aquí y ya no están ✊,hs
1412854815865159680,"✊🏼Samuel somos todos🧟‍♂️La LGTBIfobia te sacude cuando menos te lo esperas‼️Te puede matar físicamente o emocionalmente🏳️‍🌈La #LGTBIfobia mata, pero el colectivo #LGTBI no pararemos de luchar por nuestros derechos y nuestras vidas",hs
1409545403326947336,"Pregunta seria: los maricas de derecha celebran el #Orgullo2021 #OrgulloLGTBI ? Porque no tendría mucho sentido sentirse orgulloso de algo que sus propias creencias políticas y sociales califican como una aberración. Dónde está la consistencia, reina? #pride #Orgullo",nhs
1409566860975259652,Hoy celebramos el día  internacional del #OrgulloLGTBI y les dejamos este lindo y emotivo cuento de Marcela Alluz. Seguimos luchando por un mundo sin discriminación 💪🏼,hs
1409792307138867201," Sí, es tan tolerante que hace unos meses 13 chavales cazaron y pegaron una paliza a un señor que era LGBT+. El país sigue teniendo a gente homófoba.",nhs
1410393914121596933,"#PlanVEnVivo | Las personas trans son las que atraviesan mayores vulneraciones dentro de la población #LGTBI 🏳️‍🌈. Juan Carlos Salamea,",nhs
1411805995400110086, Ya le dije a que tenga cojones y opine sobre la manada de sin pasaporte que han matado a el chico de Tarrasa.a él y a la ..o al lobby #LGTBI A ver si se enteran que #soloquedavox para defendernos de los ilegales q odián a los gais y nos están matando!,nhs
1411818473085415425, A lo mejor l #LGTBI  no son españoles y x eso tienen la pelea 🤷‍♀️Es una vergüenza k casi 4millones de personas en #España se crean con impunidad xk y su lideres les alientan y animan a tener odio hacia el resto...debemos enviarles a las cavernas y tapiar #StopLGTBIfobia,nhs
1409496806266970116,"Hoy se conmemora el Día del #OrgulloLGTBI. A pesar de logros en derechos, como el del matrimonio igualitario, los LGBTI siguen sufriendo discriminación. Por",hs
1409538440304250893,"Arriba esa bandera , no te ocultes #Orgullo2021  #Orgullo  #OrgulloLGTBI  #OrgulloSiempre  #orgulholgbt  #LoveIsLove  #AmorEsAmor  #LGBTQ",hs
1409610825854328832,"El acceso al empleo, salud, vivienda y educación siguen siendo demandas del colectivo LGBTI+No queremos que se mueran más compañeras y compañeres. Basta de Travesticidios, Transfemicidios y Transhomicidios y Aparición con vida de Tehuel YA!  #Orgullo2021 #OrgulloLGTBI",hs
1409922032138133508,La bronca que me da la gente que critica a la comunidad #lgtb+ respeten y dejen de romper las pelotas,nhs
1409441634736087041,"🤦🏻‍♀️ Enserio, colectivo #LGTBI+, de español a español. ¿De verdad es necesario que te den las bolsas del súper con la bandera multicolor, que adornen los centros comerciales, que iluminen edificios...? 🙌🏻 La Ley es igual para todos, os ampara. ¿Podemos dejar ya la pantomima?",nhs
1411611637732286473,"es que literalmente en menos de 24 horas ha habido un asesinato en Coruña y una paliza terrible en Tarrassa hacia gente LGBTI+, real que estoy apunto de empezar a sacar un taser o una navaja no sé",nhs
1409486288470872066,"Las realidades locales son diferentes, pero las violencias hacia las personas #LGTBI son globales.  La diversidad de cuerpos, género, sexualidades y deseos de las personas nos enriquece. 🏳️‍🌈#OrgulloLGTBI #Global #Cooperación",hs
1409577948181585925,"Porque ese es el gran error, creer que están haciendo algo malo y que si pueden ver un beso hetero pero no uno homosexual. El amor es amor en todas sus formas perros, aguante el amor y por que nadie muera en el closet! #OrgulloLGTBI",hs
1412812771834712070," Pues yo haría y hago lo contrario al mensaje. No voy a dejar de ser quien soy, si tengo que morir moriré siendo quien soy y a quien no le guste que no mire. Soy homosexual y estoy MUY ORGULLOSO #StopHomofobia #LGTBIfobia #LGTBI",hs
1409264497118883847," Beni es una VERGÜENZA,haciendo lo mismo que el patriarcado hace con el feminismo hacia #trans y #LGTBI .",nhs
1409577279538221062,"En el día del #OrgulloLGTBI quiero recordar ese día en que iba caminando con una compañera de secundario y justo una pareja gay se besó delante nuestro. La cara de asco y su discurso de odio sobre cómo la palabra discriminar tenía ""mala fama"" me hizo entender muchas cosas",hs
1412492130287824903,"Muchos pretenden ser un país del primer mundo de la noche a la mañana, donde se aprueben leyes como  la Union Civil #LGTB  , el reconocimiento  a la comunidad  trans , la legalidad del aborto , legalización  de la marihuana...etc.",nhs
1409497938821369863,Estoy muy a gusto con mi orientaciónY quiero lo mismo para todo el mundo.#OrgulloLGTBI,hs
1408954387293257731,"Tal vez, nunca vi diferente a la personas LGBT debido a que desde chuiquito crecí con un tío transexual y para mi siempre fue algo a lo que llaman una persona “normal”. Para mi antes que todo era una persona, y un familiar queridoFeliz día a todos de la comunidad #LGTB",hs
1409381342572318722,"Un año más, feliz día del #Orgullo2021 en el que la reivindicación debería ser que los derechos para todas las  letras #LGTBI tengan el mismo valor, y cada una/o ame a quien considere. Lo demás son privilegios, y no se legislan.#29JunioFeminista #HechaLaLeyHechaLaTrampa",hs
1409474991188594693,"En el mes del #OrgulloLGTBI es bueno recordar que no buscamos solo migajas como la tolerancia y la aceptación. Buscamos respeto, reconocimiento y garantías reales para nuestras vidas e integridades.",hs
1412745270270607360,"Creo que todos hemos sufrido o de cerca o en propias carnes el acoso escolar o laboral por ser LGTBI o simplemente no comulgar con lo establecido. En mi colegio un compañero gay sufría constantemente bullying, y llegaron a darle una paliza.",nhs
1412380087471775745,Ahora que sabemos que los asesinos de Samuel eran brasileños y nada tenía que ver con un asesinato homófobo debería salir el padre y cagarse en todo el colectivo #LGTBI por la repulsiva utilización política de la muerte de su hijo.,nhs
1416794625248047105," Si nuestra vida se dibujara en Tweets todos tendríamos algún Tweet que no reflejaría lo que en realidad somos, para bien y para mal. Insisto, creo que esa intervención en el programa en defensa del colectivo #LGTBI+ le hace grande y lo más importante SUMA!",hs
1409453230027911171," Es verdad, te ha pegado una paliza por ser blanco y hetero. Spoiler: No. Te ha dicho lo despreciable que es tu intolerancia. Que a las personas LGBT nos pegan palizas por EXISTIR y tú insistes en que tenemos los mismos derechos. Debería darte vergüenza.",nhs
1413943623998115843,"Hace 10 años maomeno unos chavales de Xixón me dieron una paliza de cuidado. Eran 10 contra 2. Ya en el suelo me dieron de patadas. No fue por maricón, pero fue. Y es que más allá del debate necesario sobre el odio hacia las personas LGTB, tenemos que plantearnos estas conductas",nhs
1409513080359358466,#OrgulloLGTBI celebramos las conquistas de las personas LGTBiQ+ en su lucha para alcanzar una sociedad igualitaria y justa. ¡Viva la diversidad !!!,hs
1412460883155038211,"La gente podrá decir todo de Élite, pero por lo menos es una serie donde se puede apreciar que cualquiera puede querer y desear a quien le de la puta gana #LGTBI #Elite4 y repito menuda decepción con Pol Granch.",hs
1411418029137727490,"#Polonia no es que esté libre de #LGTBI, gays ha habido siempre en todas partes, Polonia lo que está libre es de gilipollas #JonSistiagaEn0",nhs
1410334629018615808,¿Cómo es posible que le llamen progreso a no saber ni qué sexo son? Eso es el colmo de la estupidez #LGBT #LGTBI #LGBTTTIQ #LGTB #ProVida,nhs
1413755672873902081, Lo dicho: los lgtbi son una panda de mamarrachos subvencionados ofendiditos #hipocresia #LGTBI #ofendiditos,nhs
1409582891214929922,La diversidad sexual no tendría porque ser señalada. El amor al igual que el arte se siente y vive de muchas maneras. Que bonito es querer sin normas o reglas morales; dejarse a flor de piel por quien demuestra un amor genuino y lleno de libertad. #pride #OrgulloLGTBI #Orgullo,hs
1409493119419158528,"Feliz #OrgulloLGTBI.Sobre todo, a la T. A les compas trans que han visto cuestionados, debatidos y vulnerados sus derechos durante los últimos meses. No hay LGTB sin T. Y digo feliz porque ojalá hoy sintáis todo el apoyo que tenéis. Estamos con vosotres 💘💘#LeyTransYa",hs
1409407881926090758,"Los del #LGTBI x q no hacen concentraciones, manifestaciones o desfiles en Riat, Doha o Teherán? Allí es dnd necesitan q defiendan sus derechos, no en la Puerta del Sol#TragaLefas #OrgulloLGTBI#Orgullo2021",nhs
1409561157178908687,En este día/mes del #OrgulloLGTBI lo importante es ayudar a visibilizar a la comunidad en todas las áreas en donde sientan que hay cosas pendientes. Debemos escuchar para entender y así poder cooperar con ellas/os/es. El amor es amor aquí y en la quebrada del ají. #Orgullo2021,hs
1409492132386291712,"💋📖: «Apropiarse del insulto, es una ingeniosa forma de desmontar al —interlocutor— , es un acto de reivindicación política, es una acción para que NO seamos tan ""maricas"". » 💪🏼🏳️‍🌈#28Junio #OrgulloLGTBI  #Pride2021",nhs
1409467460345122817,Hoy recordamos que las vidas #LGTBI importan y que no necesitamos intérpretes ni tutelas. Queda mucho por hacer y por conquistar: es un buen día para recordar que la lucha #feminista y la lucha #LGTBI son dos luchas inescindibles. #Orgullo2021 #Orgullo,hs
1409632340586860545,Me flipa que haya diputados del PSOE hablando de “fiesta” mientras su partido ataca al colectivo y miran para otro lado… #Orgullo2021 #OrgulloLGTBI,nhs
1418495024535375874," Yo condeno a Arabia Saudi y a todo país antidemocratico que no respete los derechos humanos, me importa un capullo el rey.Tú defiendes a un país que persigue la homosexualidad, por lo tanto, ERES UNA INTOLERANTE CON LOS DERECHOS LGTBI!!😘😘😘😘",nhs
1411522955549495300,Hijos de la gran puta los que estais fomentado el odio a las personas lgtb. Ha fallecido por una paliza un chico de 24 años por homofobia #vox para ya.... #todossomossamuel,nhs
1410564060299542529,"Mucho #LGTBI  #leytrans , #feminista y ahí siguen las canciones de reggaeton y trap en las emisoras españolas (incluidas las progres), tratando a las mujeres como trapos y objetos para complacer a sus machotes. Donde está la ministra y su .",nhs
1409576234330243072,"Ojalá no existiesen más los closet por ser quien eres, pero si aún no te sientes listx para salir de él, acá estaremos para cuando quieras gritarlo al mundo con #Orgullo#Orgullo2021 #OrgulloLGTBI",hs
1409809670814982147,"[...]. Un creador que, se ha desnudado delante de todos con esta serie que relata su vida en clave de 'semi-ficción'"".➞ ""Me parece bien un día de reivindicación #LGTBI al año, pero me parece poco. Son precisos y necesarios todos los días para la reivindicación"".",hs
1411613703288590338," #justiciaparasamuel 🏳️‍🌈🕯️ Aquí en Galicia ningún medio de comunicación de gran difusión escribió nada de un asesinato homófobo, incluso alguno decía que iba con su novia. Hoy algunos medios minoritarios ya hablan de crimen homófobo.🙏Dadle visibilidad seáis #LGTBI 🏳️‍🌈 o heteros.",nhs
1409552804918792197,"Hoy hemos tenido un evento en la empresa con motivo del #OrgulloLGTBI y ha sido muy interesante. Se agradece que además del día de hoy, haya un grupo que se esté movilizando para trabajar por la diversidad en el ámbito laboral todo el año y que las cosas vayan cambiando. 😍",hs
1412197774922244097,O que vestirme de cierta manera acabe literalmente conmigo en el hospital. Es que me da miedo que algún día alguno de mis amigos LGTBI+ le den una paliza por mierdas como estas,nhs
1412336402612817926," Mi tío tuvo que emigrar, era el ""mariconcillo"" De chico entre los vecinos. Que a nadie se le olvide que son personas, somos hoy más los que apoyamos #Orgullo #LGTBI  por todos los que hoy no están, y silenciaron 🏳‍🌈🏳‍🌈🏳‍🌈",hs
1416430580187766784,"""Nunca permitiremos estigmatizar a parte de nuesra sociedad"", sostuvo la 🇪🇺UE, y emplazó a 🇭🇺Hungría y a 🇵🇱Polonia a revisar sus medidas contra las personas #LGTBI en dos meses, para evitar un siguiente paso hacia el Tribunal de Justicia y sanciones financieras.",nhs
1409592573874868230,Hacemos un llamado a todas las autoridades y a la sociedad en general a que se garantice la igualdad sustancial entre todas las personas y se respete el principio de no discriminación. #LaCDHMcontigo #OrgulloLGTBI #Orgullo2021,hs
1411767523570241540, Últimamente está habiendo muchas agresiones al colectivo LGBT y ayer mataron a un chico de 24 años de una paliza por ser gay. Y me siento impotente.,nhs
1412222543084273669,"Me siento muy sensible hablar de estas cosas, porque creo que en estos tiempos que corren tenemos miedo. Tenemos miedo de salir a la calle y que nos desprecien por ser del colectivo #LGTBI . Ya basta de hacer daño +👇",hs
1409529821005332480,"Un reconocimiento especial a las mujeres trans, lesbianas y bi que se enfrentan a diario a un mundo machista y homófobo. Toda nuestra sororidad, amor y fuerzas 💜🌈💪#OrgulloLGTBI",hs
1409553489278144514,"🌈Amor es Amor🌈La homosexualidad no es un virus ni algo que se contagie, somos seres humanos como toda persona🥺 No somos alien o monstruos.Merecemos respeto, no más homofobia ni discriminación 🏳️‍🌈#Pride #Lgtb #gay",hs
1409668155325095940,"Feliz día de ayer del #LGTBI a todos y todas! Os lo mereces y mucho ánimo a las lesbianas, transexuales,gays y todo tiempo de personas  diferentes que luchan por un mundo diferente👏💪",hs
1411485710964736001,"Mi máximo apoyo a toda la comunidad LGBT y a los familiares del chico que falleció ayer a causa de una brutal paliza cuando estaba de fiesta, tan sólo tenía 24 años y lo han matado unos putos salvajes, es importante que entendáis la gravedad del asunto y reflexionéis sobre ello.",hs
1409521403628490752,Es el primer año en el que vivo el #OrgulloLGTBI sintiéndome libre y orgullosa de verdad.,hs
1411616610109042688,"Si hay alguna protesta o se está intentado organizar una por la escalada de violencia al colectivo LGTBI en Madrid, se agradece la difusión. No deberíamos quedarnos de brazos cruzados",hs
1411798035542257673,"Al colectivo #LGTB, actores, políticos de, os digo ¡basta ya! de escribir tweets y encender las #RedesSociales de  que el ataque a este muchacho ha sido un ataque HOMÓFOBO. No se sabe todavía los motivos porque está bajo secreto de sumario.",nhs
1411720725409456128, Esa es la realidad de esa cosa que se llama #lgtb ++++++ ellos abrazan a cuanta persona con problemas mentales y justifican que no están en el cuerpo correcto mientras los grupos de psicología del planeta ya no se atreven a decir a estas personas enfermos,nhs
1412002870661165060,"Ser LGTB es entrenar el oído para seleccionar cosas que no quieres oír por miedo a tener que enfrentarte a un posible agresor en potencia, por miedo a que por defender tu dignidad y la de tu colectivo, acabes recibiendo una paliza o muerta.",nhs
1413205424338309133,A #Hungría hay que decirle que NO queremos su #homofobia. No valen medias tintas. Decir NO a sus leyes homófobas es la mejor manera de reivindicar que somos verdaderamente liberales #lgtbi #europa #valores #libertad #tolerancia,hs
1409468695357841415,"Amar, quererse, tener relaciones sexuales, hacer manitas ... Como sea y da igual con quién sea. La atracción, el amor y la identidad no entienden de vuestros límites. Feliz día del #OrgulloLGTBI",hs
1410394344016781317,"#PlanVEnVivo | Tener políticas públicas que se queden en papel hace que se vuelva más difícil el acceso al trabajo a los #LGTBI 🏳️‍🌈. Juan Carlos Salamea,",nhs
1412336412020649987,"Que no nos de miedo.En las últimas semanas en #galicia hemos vivido varios ataques #lgtbfóbicos incluyendo el asesinato de #Samuel. Lo primero que pensé es que ""suerte"" he tenido de no haber sufrido nada similar. Y ahora me ha surgido el miedo. Eso es lo que quieren.#LGTBI",hs
1409562281550155782,Feliz día del orgullo a todos!!! Naturalidad y visibilidad siguen haciendo muuuucha falta!!! La diversidad es riqueza ❤️ #pride #Orgullo2021 #OrgulloLGTBI,hs
1410394946201325568,"#PlanVEnVivo | Tenemos una mujer transgénero que es la primera arquitecta en el Ecuador, le despidieron por ser trans. Sarah Flores #LGTBI 🏳️‍🌈",nhs
1409280241143631873,"El mayor enemigo de un homosexual es otro homosexual... La misma comunidad se ultraja,  se difama,  habla mal de otro, lastima, etc. Comencemos por #respetar la misma comunidad #LGTBI Eso si es orgullo.#Orgullo2021 #Respete #Viva y #SeaFeliz",nhs
1410925484670607364,A la gente no le gusta lo que no entiende. Les da miedo #HappyPride #LGTBI ❤️,nhs
1409486194023481346,Lo importante es seguir avanzando y no retroceder con lo conseguido.Por desgracia queda mucho camino por recorrer.Feliz y orgulloso dia❤️🧡💛💚💙💜 #OrgulloLGTBI,hs
1416871411965104129,Gran gesto de por emitir ahora en pleno prime time #ConAmorSimon #LoveSimon.A ver si empiezan entender por qué muchas personas #lgtbi no se atreven a salir del armario con la familia.Ojalá más cine y visibilidad #LGTBIQ en la tele.,hs
1409381169037254658,"Dejar burlarse de las personas #LGTBI  no es una cuestión de "" corrección política"", es cuestión de respeto. #ddhh #28J #Orgullo  #OrgulloLGTBI",hs
1409549898328969218, No se pueden colocar banderas no oficiales en edificios institucionales. #OrgulloLGTBI ¡Respeten a los que no celebramos el libertinaje!,nhs
1409482672481701892," Que Dª Carmen no ha escuchado a las personas #trans [la T en #LGTBI] lo demuestra las contestaciones a este tuit.Para que el día del #Orgullo2021 sea feliz es imprescindible que los hombres y las mujeres #trans sean felices.Lo ha tenido en su mano y no lo ha visto, ¡qué pena!",hs
1415381783374405640,"Me ha contado el proceso que su hijo había pasado, con total naturalidad. Como si me estuviera contando que jugó el otro día un partido de fútbol. Con los días que estamos pasando en la comunidad #LGTBI, hechos como estos me dan fuerza para seguir luchando.",hs
1409449924639526919,"Las personas LGTBIQ+ luchamos toda la vida por nuestro derecho a no ser discriminados. Sorteamos obstáculos a diario que nadie mas advierte. Sufrimos violencia y amenazas, pero seguimos siendo nosotres. Así que, por supuesto, con la cabeza bien alta y mucho #OrgulloLGTBI 🏳️‍🌈🏳️‍⚧️",hs
1409580059812192256," ""Es aterrante la idea de un mundo en el que las libertades no se puedan ejercer.La tolerancia tiene un límite, la intolerancia""👏👏👏Y frente a la intolerancia siempre #Orgullo Mucho #OrgulloLGTBI 🏳️‍🌈",hs
1409459897306058753,Por una sociedad igualitaria y demócrata en la que todos seamos respetados mutuamente con independencia de la identidad u orientación sexual de cada un ¡Feliz día del #OrgulloLGTBI!,hs
1409639727527907333,Por un mundo en el que todos y todas puedan ser quiénes quieran ser y amar a quiénes quieran amar🌈❤ #Orgullo2021 #OrgulloLGTBI,hs
1411993091704299521,"En menos de una semana, en Galicia ha habido un asesinato a un chico gay, una paliza a un matrimonio, una agresión a una chica trans y una pintada homófoba a una familia por apoyar al colectivo LGTB.YA NO PODEMOS MÁS.YA BASTA.",nhs
1413029581410521089,"Esto hay que cambiarlo. No quiero un mundo así para mis hijos. El hecho de imaginarme que sean LGTBI y que sea rechazado por la sociedad y le puedan matar de una paliza me acojona. Yo quiero que mis hijos sean libres y puedan besar, vestir, o lo que sea contad de que sean felices",hs
1412307804136820739," La culpa también de ? Esto apesta ya.... Eso si, el lobby  #LGTBI mira para otro lado.",nhs
1409475557239238660,"Y desde entonces, cada 28 de junio, se celebran a lo largo y ancho del globo terráqueo los avances logrados, pero también se reivindica todo lo que queda por conseguir. #OrgulloLGTBI",hs
1409501284097474562,"Compañeros de, me parecen muy bien las banderitas en apoyo al colectivo #LGTBI pero el comité de mi ex empresa, formado por afiliados vuestros, firmaron mi carta de despido. Y me despidieron por ser transgénero. Así que hacéroslo mirar. Pista: Albertia Moratalaz.",nhs
1409529011672334337,Un reconocimiento a ustedes x la lucha constante. El derecho a la IdG y orientación sexual sin ningún tipo de discriminación es una prioridad y desde mi espacio reafirmo mi decisión de trabajar x una sociedad despatriarcalizada. Siempre aliada! #OrgulloLGTBI,hs
1411812944699142145,"cuando vi la manifestación #LGTBI solo vi al...porque ni ,ni estaban.solo recordar que con estos partidos viviremos peor que en la época de Franco.",nhs
1412656663849472002,"Los de #LGTBI saben que tienen esclavos que les recogen su basura ecológica, del lunes en #Madrid. Todo muy #VERDE",nhs
1409380421213827072,"Pedís #igualdad ?? Bueno respeta también a los que  creemos en #Dios .. Si te molesta la burla hacia la comunidad #LGTBI y exigis respeto,(me parece bien) lo justo seria respetar tambien a los q no piensan como vos.. #Respeto ante todo. 💙💙💙",hs
1409421504438226947,"Libertad es poder ser y amar a quien quieras, no lo que dice Ayuso🏳️‍🌈 #Pride2021 #Orgullo2021 #LoveIsLove #LGTBI",hs
1411696719453097991,"#justiciaparasamuel Basta ya de callarse ante la violencia LGTBI. Llamemos a las cosas por su nombre. Vaya futuro de país nos espera si no somos capaces de reaccionar ante estas atrocidades. Y sí esto es política, y pasa por dejar de normalizar ( y votar) a partidos homófobos.",hs
1410926563500216325,"-me va a quedar una pensión de mierda y con esta edad ya no encuentro trabajo.+da igual chica, apoyan al #LGTBI",nhs
1409548334159761415,"Y como hoy es el día del #OrgulloLGTBI quiero saludar y ofrecer disculpas a todes mis amiguites de la comunidad, por cada vez que me he pasado de rosca, he preguntado más de la cuenta, he ofendido sin querer hacerlo. Gracias por su paciencia. Gracias por tanto 💕",nhs
1409640240466169871,"Está bien que digáis que hay que “ser y demostrar ser del colectivo siempre”, pero quiero recordaros que, a veces, no es tan fácil. Hoy también es el día de quienes no han podido o sabido “salir del armario”. No asumáis ni simplifiquéis. Paciencia y empatía. #OrgulloLGTBI",hs
1409595015244963841,Que nadie nunca tenga que dar explicaciones por hacer lo mejor y más  bonito que se puede hacer en este mundo: amar y ser amado. Feliz #Orgullo2021 a tod!!! #OrgulloLGTBI #LGTBI,hs
1409453572505452547,"""Normalizar"" no sería no distinguir entre colectivos y no hablar mas de ello salvo como algo privado. Os cuento yo con quién follo o me gustaría follar. Todos los años la misma historia, ya cansa. Así no se va a ""normalizar"" esto nunca. #OrgulloLGTBI",hs
1409590599116800005,"Siéntete orgulloso de ti, de quien eres, de tu vida, de tu ser y de amar a quien se te de la gana🏳️‍🌈 #DiaDelOrgullo #LoveIsLove #OrgulloLGTBI",hs
1417848952200781835,Lo de pegarle a alguien por ser homosexual? Que coño importa su orientación sexual mientras sea una buena persona? Vaya plan.#TodoEsMentira #TodoEsMentira21J #Agresión #LGTBI,hs
1409603531045224455,"Feliz orgullo a todas las personas que formáis parte de cada letra de esta comunidad, gracias por ser mi familia. Os quiero mis niñes.#pride #OrgulloLGTBI",hs
1412392079406288911," Mira lo de tarrasa, le dan una paliza a un tío debajo de una bandera LGTB... ¿Es un delito de odio?",nhs
1409607284406337547,En este día #OrgulloLGTBI mi reconocimiento a tod quienes se han jugado x hacer del mundo un lugar para tod sin discriminación. #AmorEsAmor y feliz de haber aportado mi granito de arena; -desde y hace hace muchos años-cuando era una gran incomprensión hacerlo.,hs
1411411148566667265,#justiciaparaSamuel consternado por el asesinato homófobo del joven Samuel en Galicia. Todo mi apoyo. Exigimos justicia y que cese la violencia LGTBI-fóbica.,hs
1411726075634368517, La diferencia esq eso q llamas basura da la cara y tu le llamas basura por ser #lgtbiVamos q no eres muy diferente d los 7 q asesinaron a #justiciaparasamuel,nhs
1412035107976892419,Tal vez deberíais empezar a temernos. Nuestras plumas pueden cortar como cuchillos. 🏳️‍🌈🏳️‍⚧️💪#gay #homo #trans #queer #bisexual #lesbianas #intersexual #asexual #LGTB #lgbt #instagay #instahomo #orgullo #noostenemosmiedo #notenemosmiedo #homofobia #lgbti #lgtbifobia,nhs
1410323964044447744,Ahora entiendo cuanta falta de empatia hay todavía con #LGTBI porque voy luciendo la camiseta del Orgullo y la gente te mira como un bicho raro....  Vive y deja vivir que todos somos iguales,hs
1411316654848589824,Todo un mes dedicando medio telediario a las #LGTBI de los c0h0nes.Vete al carajo ‼,nhs
1410755245152612353, Me siento parte de la comunidad #LGTB por no estar vacunado ahora siento la discriminación contra nosotros quiero salir a protestar con mis leggins bien puesto!,nhs
1409481238986043393,"No es feliz pero si combatiente, que no decaiga el 28 de Junio hasta que sea innecesario. Otro año mas alzamos la voz y la bandera. por los que deberían estar y no están, por nosotros y os que vendrán. Siempre unidos. #OrgulloLGTBI",hs
1409577293576540167,Gracias a quienes nos precedieron y lucharon (y luchan) porque nuestras libertades y derechos sean respetadxs #OrgulloLGTBI,hs
1409566967896461317,Basta de hacerse lxs 'love is love'; ni que se hayan enamorado de todxs a lxs que se culetearon#OrgulloLGTBI,nhs
1416107941464313861,que mi madre venga a decirme que le da miedo que lleve la bandera lgtb por si me pegan una paliza...,nhs
1409561665415303168,"Una noche cuando los oprimidos alzaron su voz. Cuando sangre mancho el pavimento, una noche en New York, una noche en Stonewall; no fue cualquier noche, fue la gran noche donde la voz del colectivo se alzó ante las potras. ¡Una gran noche! #pride #Orgullo2021 #OrgulloLGTBI",hs
1413646148024381442,Dios que largo se me ha hecho volver a casa de noche solo y vivo en le centro Gracias por sembrar miedo al colectivo #LGTBI,nhs
1409556424116654081,Todo el mundo tiene el derecho de poder ir de la mano con la persona que ama . #Orgullo2021  #OrgulloLGTBI  #LoveIsLove,hs
1412133489894383616,"Los discursos de odio de VOX están calando bien y es una desgracia. No se debe permitir la persecución a homosexuales, lesbianas, transexuales,etc. ¡Vive y deja vivir!#UrgeilegalizarVox#LGTBIfobia #LGTBI #justiciaparasamuel",hs
1412419834474795012,"Los únicos maricones de mierda sois esos cobardes que necesitáis ir en grupo de 10/12 energúmenos a agredir a unos pobres chicos que son superiores a vosotros en educación,respeto y valores, Sois unos mierdas de verdad. #JusticiaPorSamuel #Respeto #LGTBI",nhs
1411586094659948545,Que en el año 2021 y en pleno #OrgulloLGTBI se haya asesinado a alguien de una paliza por su orientación sexual simplemente reafirma lo importante que es seguir celebrando dicho orgullo y luchando cada día.#JusticiaParaSamuel,hs
1409497479750590473,Buenos días para todos.Feliz inicio de semana.Feliz café.¡Feliz Día del Orgullo! 🏳️‍🌈#pride#Pride2021#OrgulloLGTBI#Orgullo2021,hs
1410456976186916865,"Muchos nos acusan a los Cristianos de homofobia, pero son ellos los que tienen Cristofobia. #LGTB #berisso #laplata #iglesia #a24 #lanacionmas",nhs
1409564668297940993,"No es cuestión de amor, nada más, sino de deseo, de pasión, de calentura. De ser. Es cuestión de dejar ser, de dejarse ser. #OrgulloLGTBI es ser y dejar ser, sin que rompan las pelotas. En serio",hs
1412145119147483137,"Que solo el colectivo #LGTBI (Mayoritariamente) esté compartiendo todo lo sucedido estos días, dice mucho de la sociedad en la que vivimos.",nhs
1409988189352247296,"A favor total de la nueva ley trans 👏👏👏👏👏👏 Opino k este paso es súper importante y de vital importancia. Yo nada tengo k ver con el colectivo #LGTB ya k soy hetero, pero tienen mi apoyo y respeto total. #Orgullo2021 #LeyTrans",hs
1409547230982328326," Gracias por hacer la lucha a diario, de manera casi invisible. A vosotros desde las instituciones y a los colectivos y personas que dan la cara y el cuerpo a diario para mejorar la vida de todes.#MañanaEsLey #Orgullo #OrgulloLGTBI #OrgulloSiempre",hs
1410606059484442627," Pero cuántas lamentaciones por los #LGTBI ellos no son ningún género diferentes, son varones y hembras que han escogido una maneras de vivir diferentes a como Dios lo creó, y Dios no crea seres imperfectos.",nhs
1409545477071249415,Que en el día del #OrgulloLGTBI yo no tenga programa de radio porque juega España es: HOMOFOBIA. Y punto. Con el programa maravilloso que yo tenía montado... 😭,nhs
1411670561462407168,"Cuando pedimos #JusticiaParaSamuel no sólo nace de la repulsa a casos tan graves de violencia y delitos de odio (y su impunidad, muchas veces). También surge de la solidaridad: Cada persona LGTB es o podría ser Samuel. Y tenemos miedo de vivir así.Queremos justicia para todes.",hs
1409469943515697155,"No es un feliz día del #OrgulloLGTBI porque no es orgullo lo que sentimos, es hartazgo y ganas de seguir luchando por nuestros derechos y el de nuestros hermanes. No vamos a dejar a nadie atrás ni vamos a dejar que nos quiten lo que ya hemos conseguido. #HabraLeyTrans",hs
1412882299704721418,"Si tú quemas a alguien al grito de ¡Bruja! Es una caza de brujas aunque, oh sorpresa, lo que quemes no sean brujas. #lgtb",nhs
1409631144937623552,"No me gusta nada en lo que se ha convertido el #OrgulloLGTBI Algo tan bueno y necesario como defender derechos, igualdad, respeto y luchar contra la discriminación ha pasado a ser el negocio de unos cuantos a costa de muchos.#LGTBI #Orgullo #Orgullo2021 #Orgullo21",nhs
1409500513364852738,"Mi mamá y su esposo felicitandome por el día del orgullo, me hicieron llorar💞  #Pride #OrgulloLGTBI FELIZ DÍA A TODOS!",hs
1409454516970401794,"Hay q seguir reivindicando, para q todas las personas LGTBI gocen de los mismos derechos que los heterosexuales.Desde la república independiente de mi casa,  ""Ni un paso atrás""#Pride2021 #LoveIsLove #Orgullo2021 #OrgulloLGTBI",hs
1411667905389993987," Ni tampoco verás a los #LGTBI hacer una protesta en mezquitas, ellos solo se meten contra la iglesia porq los católicos no actúan.",nhs
1409539131634487303,"Un año más podemos celebrar el #OrgulloLGTBI y gente mucho más lista y elocuente que yo ya ha dicho las cosas más claras de lo que yo podría, así que lo único que voy a añadir hoy es: alocisheteros, no seáis cómplices.",nhs
