text,id,binary,multiclass
ni creo que pase pero reparenle el personaje a chema  #FixDehya,183,Not Hope,Not Hope
mae yo desearía hablar todo el tiempo en inglés para todo el tiempo sentir que me gusta mi voz,1016,Hope,Unrealistic Hope
"Ojalá todos frenasen de emergencia de forma automatica, igual que los Tesla. #URL#",7884,Hope,Unrealistic Hope
"Muchos estamos esperando el informe que rendirá el nuevo alcalde, Peter,  una vez que asuma el cargo y tenga clara la situación de la Municipalidad de Guayaquil. Él dijo que haría algo parecido a lo que hizo LFC al asumir en 1992, quien empezó su alocución así 👇🏻 #URL# #URL#",8642,Not Hope,Not Hope
"Mike,  Yo desearía q no reviva la vd puros mierdas ahí",6995,Not Hope,Not Hope
he ido al gym con cuatro horas de sueño y un colacao y dos galletas chiquilin en el estomago #URL#,243,Not Hope,Not Hope
"Para cerrar con broche de oro.... Una vez las hostilidades ""cesaron"" en tierra, inspectores de los 3 mosqueteros(USA, UK y FR) llegaron a Irak con la finalidad de ""desmantelar"" las ""armas de destrucción masiva"". (6/7) #URL#",1721,Not Hope,Not Hope
"Tras la Eucaristía en su honor saldrá a las calles de Pedregalejo, Jesús Nazareno en su segunda caída de Mike,  para el rezo del Vía Crucis. #URL#",6136,Not Hope,Not Hope
Yo solo rezo para que traigan a Airbag otra vez al festival 🛐,6993,Hope,Realistic Hope
Anoche soñé con una chica y soy tan pringao que ni si quiera fue un sueño guarro. Le di un pico y nos dimos la manita 👩🏼‍🤝‍👨🏿  Literalmente no mojo ni soñando.🥱🥱🥱,8491,Not Hope,Not Hope
Gracias universo por mandarme a dos amigas de oro 🥺❤️,7748,Hope,Generalized Hope
"Se va dando todo, lo único que anhelo es darle todo lo que yo no tuve a mi bebe",5024,Hope,Unrealistic Hope
"Desde que se supo que era HBO quien iba a adaptar el juego, estaba clarísimo que iba a tener una calidad que flipas. Pero es que lo que están haciendo no tienen ningún puto tipo de sentido.   Esto deseando que llegue el final de LA SEGUNDA temporada, if you know what I mean ☝️🏽🤓",6400,Hope,Realistic Hope
"Me la paso todo el día sobre pensando la misma mierda, me duermo para no pensar…, lo sueño 🤡",2770,Not Hope,Not Hope
"Michael y Ben, Tu realidad es terrible! Hablas de Dios y te contradices exponiendo esta situación, ayúdale tu como buen cristiano, menos rezo y más acciones!",2564,Not Hope,Not Hope
"RT Michael,  Cómo desearía que me invadiera alguna certeza, como a Massa.",2242,Hope,Unrealistic Hope
"#chihuahua La gobernadora del estado María Eugenia Campos Galván, aseguró que hay la esperanza de que sea solo un atraso.  #URL#",3554,Hope,Realistic Hope
"Joe,  Por Dios que va a renunciar. Si está saboreando el poder que tanto anheló",3431,Not Hope,Not Hope
"no espere q le dieran tanta atención a los vents q subí,,  me dio vergüenza i los borre pero gracias x preocuparse lof amo mutuals ^____^",3481,Not Hope,Not Hope
"Soñé con la linda de los ojitos claros, no se si fue buen sueño o una pesadilla :( lo único que sé es que fue demasiado real, me desperté asutadisimo como a las 2:30am",6059,Not Hope,Not Hope
hay momentos en mi vida donde he sido tan feliz q desearía poder revivirlos una y otra vez,8195,Hope,Unrealistic Hope
"Ben y Joe, ¿Qué quieres que te diga? Creo que el homicida no estuvo asesorado. Ya sé, soy mala.",1243,Not Hope,Not Hope
"Sam,  Q VA A SER MUY HEAVY Y REZO PORQUE HAYA FIRMA DE DISCOS🙏🏼🙏🏼",2525,Not Hope,Not Hope
"Jack,  yo tmb quiero vivir ese sueño señor pool 🙁",3729,Hope,Unrealistic Hope
"Sarah,  + dioses que los unieran para siempre,  y,  pues... los fusionaron, tomaron ese deseo un poco... literal. Así es como se convirtió en el primer hermafrodita de la historia, y fue parte de los erotes, es decir, dioses de distintas ramas del amor al servicio de mi suegra.-",7497,Not Hope,Not Hope
"Matt,  Me imagino el si gano un balón de oro jajajajaj",8028,Not Hope,Not Hope
💟 Day 6: - Pide un deseo por el cumple de Zihao DESEO QUE ESTE EN TOP Y POR FIN DEBUTE LO NECESITO 😭😭 #HappyBirthdayWangZiHao #ITSZIHAODAY #WANGZIHAO #URL#,1573,Hope,Generalized Hope
el sueño que he tenido hoy es muuuy ojalá se hiciera realidad,2405,Hope,Unrealistic Hope
"Creo q fueron 2 años con mi ex, ya ni me acuerdo JAJJAAJJAJA 🤡🤡",5937,Not Hope,Not Hope
"Mike,  Si tío, yo también opino lo mismo, es increíble en singles, pero creo que eso es lo que le hace tan especial, creo que si hubiera hecho un álbum como tal no tendría esa esencia momentánea que suelta siempre",3009,Not Hope,Not Hope
"Mike,  En que iglesia le rezo  usted ? 🤔🫢",1536,Not Hope,Not Hope
Rezo por tener un par de dias asi y una temperatura de 15 grados. #URL#,932,Hope,Realistic Hope
"Matt y David,  tienen que intentar lo que sea para salvar a su amo Matt,  … CREO que ya están dando patadas de ahogados..!!",3618,Not Hope,Not Hope
"God,  en veedad eran mis colegas de clase criticando el mundo moderno (hay esperanza)",1934,Hope,Generalized Hope
"Alex,  Amiga Carmen, me ha encantado tu propuesta de churros y calentitos 🤣 Sobre tu deseo esperemos que así sea y tengamos una tranquila y bonita! Semana Santa. Buen descanso. El Vigía.",775,Hope,Generalized Hope
"Michael,  estimados, buenas tardes, su servicio es pésimo del agente vitural, me hace perder el tiempo... porque deseo cambiar el correo electrónico para que me llegue cada mes la planilla del agua... Espero, su gentil respuesta y pronta ayuda... Anhelo cambiar el email.",5906,Hope,Generalized Hope
Me paso una unhealthy amount of time deseando que llueva. Me está dañando el psiquis,6598,Hope,Unrealistic Hope
"Matt,  🤣🤣🤣🤣🤣 Creo que haré una casa de apuestas, me han dicho tantas cosas 😅",4913,Not Hope,Not Hope
"Junto a Carlos Ibañez, acompañamos y colaboramos con el equipo de Fútbol del B° Esperanza. Seguimos apostando y apoyando al deporte en nuestros barrios.!   #LaFuerzaDelDeporte #LaFuerzaDeBellaVista #URL#",2858,Not Hope,Not Hope
"Estoy tomando un café mientras espero para recoger al peque. En la mesa de al lado hay una trabajadora de Michael,  tratando a la persona que cuida con tanta ternura que me hace creer que en este mundo todavía queda esperanza ❤️",9111,Hope,Generalized Hope
Desearía tener toda la plata del mundo para comprarme todo lo que tengo guardado en ig,8832,Hope,Unrealistic Hope
"PROMISE en spotify, desde que nací espere este momento, todo el stream de parte mía #URL#",4676,Not Hope,Not Hope
NorthCountyFire está en la escena de una colisión de tráfico de rescate en el área de S. Mission Rd. y Rockycrest Rd. en Fallbrook. Espere retrasos. #URL#,1244,Not Hope,Not Hope
"Lo esperé casi toda mi vida, que alegría 🥲 #URL#",5843,Hope,Generalized Hope
"Mirrored Mind (鏡心; Gakuryū Ishii, 2004) es otra muestra de la capacidad de Ishii para sorprender y emocionar con un argumento minimalista. Escapamos mentalmente con la protagonista buscando la felicidad, la esperanza y una nueva visión del mundo. Maravillosa.  En YouTube. #URL#",1557,Hope,Generalized Hope
"Ben,  Rezo para que el asqueroso sobrevalorado ese abandone, dios te oiga, en cuanto al podio prefiero a Hamilton antes que a Checo ahí aunque seguro Leclerc estaría en P1",5199,Not Hope,Not Hope
"Alex y Ethan, Infinitas gracias por el dato, soy tu seguidor, NO es necesario que me sigas, rara vez subo contenido, pero desearía saber si en trustwallwet hay que revocar contratos, o cuál es la situación de TrustWallet, gracias de nuevo y éxitos en tus trades.",8812,Not Hope,Not Hope
"Jack,  Llevo 3 días sola en el hospital, en otro país, sin mi familia o una compañía que me diga que todo estará bien … Estoy vacía y mi cabeza es un constante “no llores”, aún así termino haciéndolo pero sabes ? Desearía solo dejar de pensar, cambiar un minuto de dolor por uno de paz.",3373,Not Hope,Not Hope
"🔥 EXCLUSIVO IMPACT GAME 💎  El último sogunato de Japón ha perdido el control sobre el reino, sumiendo el país en una terrible guerra civil. La única esperanza es el clan ninja del Loto Negro... ¡únete en el genial WITHIN THE BLADE!  INFO Y RESERVAS: #URL# #URL#",2119,Hope,Unrealistic Hope
Los 2 años pasados no pude conseguirlo por el MIR. Todos los años termino de leer el Corán entero durante el Ramadán. Me cogí 5 días de vacas. A ver si me vida adulta caótica me deja espacio pqra reconectar con la parte espiritual de mi ser Literal ni tiempo para rezar BIEN tengo #URL#,5612,Not Hope,Not Hope
"Peter,  Yo con 10 años cuando empecé a jugar, tenía que decirle a mi chofer que la limusina era poco para ir a las reuniones con mis colegas en sus castillos, que mejor usar el helicóptero, imagínate, era el año 86, Por cierto, jugábamos con monedas de oro de verdad, que risas.",3201,Not Hope,Not Hope
"Joe,  Buen día de estar idiota, porque estuve esperando toda la mañana a Andreani por el nuevo colchón, me cansé y a trabajar porque no me espera nada más que el negocio de la vuelta de casa",503,Not Hope,Not Hope
"James,  no hermana nada que ver estaban pasando por un momento ~intimo y se escuchaba el anhelo en su voz despues de tanto llanto. van a ir al dique y dsp a tandil arriba ese velorio",328,Not Hope,Not Hope
"Matt,  Tranki kuru. La mayoria ahora, estamos esperando a recibir el juego finales de marzo, en una segunda tanda de lanzamiento que Nintendo ha prometido a las distintas tiendas. Asi que teneis tiempo, jejeje",8879,Hope,Realistic Hope
"God,  Humildemente creo que el primer equivocado es Giannis, no necesita llegar a triples dobles para ser considerado un jugador extraordinario: ya lo es. Los otros equivocados son los que aplauden estas chapuzas sin sentido.",783,Not Hope,Not Hope
"Paul,  Los putos plazos.... Aquí siempre se juega a lo mismo... Como si fuera un producto de super,como está caducado.. pero si fiscalía lo reabre deportivamente no creo que pase nada, pero igual el espaiBarca ese tendrá que esperar o no lo podrán construir supongo...",3586,Not Hope,Not Hope
"En el 2015 te dijeron que volvían para devolverte la esperanza; para que volviera el ""asadito del domingo""; para ""llenar la heladera"", y cuantas mentiras más. Ahora te dicen que ""ella debe volver""... #URL#",6540,Not Hope,Not Hope
"RT Joe,  Y sí. Hoy publicó esto  Rezo mucho por ella #URL#",2422,Not Hope,Not Hope
Acá está el problema: el humano siempre creyó que es más importante que cualquier ser vivo. Y así estamos. Ojalá la naturaleza nos haga mierda #URL#,8,Hope,Generalized Hope
"Lo quiero, lo necesito, lo imploro, lo rezo, lo manifiesto y lo todo #URL#",9109,Hope,Generalized Hope
"David y Joe, Conoces algún otro software con más filtros? Yo he escogido este y lo estoy probando sobretodo por la automatización de las apuestas deportivas, creo que es el único del mercado capaz de poder hacer esto",6532,Not Hope,Not Hope
"Mike y Sarah, Ven, mi vida.  — Se volvía extremadamente ñoño, y le daba igual. Aquella pequeñina, sus sonrisas y pequeños gestos, la vocecilla con la que balbuceaba, era como darle un sentido a todo. La existencia misma.   Era el resultado de su anhelo, pertenecer. Al fin tenía una familia. —",3300,Not Hope,Not Hope
"Ethan,  Creo que el mejor consejo es NO ESTUDIEN PSKCOLOGIA 😢 van a vivir como vos y yo juntando monedas",8527,Not Hope,Not Hope
"Ben,  No estoy muy para jugar a plataformas creo, igual me pongo a seguir con el Dawn of Sorrow que hace unos días lo empecé",1542,Not Hope,Not Hope
"Peter y Tom, Puede. Ojalá. Esperanza primera (o última, según se mire).",4524,Hope,Generalized Hope
"acabo de solicitar unha hortiña na coruña, rezo para que ma dean e ser feliz cos meus pementos cebolas e leitugas",1146,Hope,Generalized Hope
"Yo soy paciente pero esperar por el #BusADemanda 89 min. es como mucho no? Yo misma voy por otra ruta, gracias xD #elmeubus #URL#",6571,Hope,Generalized Hope
Twitter haz tu magia 💫✨🌈🌟  ¿Alguien por aquí que venda oro o conozca a alguien que lo venda?  U R G E N T E   RT PORFA 🙏🏻,6448,Not Hope,Not Hope
"Sam,  Agradece que no han abierto esa caga allá. Y ojalá lo abran en el 3er piso del Mall Plaza",5701,Hope,Realistic Hope
IBAS A SER TAN HERMOSA PRECIOSA TE REZO WHAT A WOMAN 🛐😍🥰🥺🥺🥰🥺 #URL# #URL#,6904,Hope,Generalized Hope
"Alex y Tom, La senora de 100 años tiene todo el tiempo del mundo para  esperar… 🙄",4309,Not Hope,Not Hope
"Eric y Ethan, Sisi? Uy papi, espere el día sin iva entonces",9053,Hope,Unrealistic Hope
"Me queda la tranquilidad de que la Matt,  ya a conseguido su objetivo, regalar la Liga, me queda el miedo de los que nos espere en Copa y la satisfacción de lo que pueda ocurrir en Champions.",5630,Not Hope,Not Hope
"Todas, hay q rezar para q salga de ahí, no puede estar con una enferma 🙏",8698,Not Hope,Not Hope
"Mi dios, mi señor, al que yo rezo, don Fernando Alonso, si, ese que ha quedado 1st en los Libres 2, mañana se sabrá todo. HAZLO #URL#",8857,Not Hope,Not Hope
Ustedes ni se imaginan la manija de ver mi moto como la sueño va hacer un gran cambio ❤️🚀,4973,Not Hope,Not Hope
"La semana pasada me compré tres pares de zapatos y un libro creo fielmente que se debe a Solstice diciéndome ""Todos merecen libros"" ""Todos merecen cosas lindas"" 🥺🥺🥺🥺 Ethan, ",7087,Not Hope,Not Hope
"Todas, Tu sueño es vender humo para después tenerlos a todos sometidos mediante las garras del estado y para complacer los voraces apetitos de poder mediante una masa anestesiada .",7051,Hope,Unrealistic Hope
"¡Hola! Buenos días Amigas/Amigos. Se feliz, pues DIOS siempre tiene una llave para cada puerta que se cierra, una solución para cada problema, un alivio para cada tristeza y una luz para cada sombra. Que tengan un lunes e inicio de semana de fe y esperanza. #Dios nos bendice🙏 #URL#",6039,Hope,Generalized Hope
ella beso mi don roque y ahora quiere uno todode oro,1976,Not Hope,Not Hope
"Joe y Paul, quizás ese: que espere lo pueda salvar de problemas futuros",7484,Hope,Generalized Hope
Cuanto desearía ser emocionalmente fuerte 😭. me odio por esto.,6349,Not Hope,Not Hope
"Nick,  Qué cuña tan galla, pero juro que desearía ver eso a que Mas Móvil me inunde de jingles la TV.",1441,Hope,Unrealistic Hope
"A Pesar del daño jamás te desearía el mal, fuiste muy  importante en algún momento de mi vida y espero que seas muy feliz.",6769,Hope,Generalized Hope
Puedo jurar que la de historia me mira con deseo😍😍,5406,Not Hope,Not Hope
De todas las horas que no duermo en la noche por estar dando 🤱🏼 desearía dormir una semana entera 🫠,505,Not Hope,Not Hope
"James y Mike, Jajajajajaja si fui, esperando a volver a independizarme de nuevo 😎",1406,Not Hope,Not Hope
"Max,  Espero que este sea el momento más Ferrari del año, aunque no lo creo, ellos siempre se superan en cada carrera 🤦🏻‍♂️",1936,Hope,Generalized Hope
"Misi: Adelante, vamos a ganar esto, sal, Mawile! Light: (A si que Mawile es su Pokémon más fuerte, eh....) Muéstrame de que eres capaz, Misi, lo estoy deseando de presenciar con mis ojos! Misi: Bueno bueno, tranqui, ahora lo verás. Únete a mi, Mawile, Mega-evolución! #URL#",3425,Not Hope,Not Hope
"Hoy Viernes de las Cuatro Témporas de Cuaresma, a las 17:00 (cinco de la tarde, D.m.) rezo del Santo Vía Crucis por el Círculo Tradicionalista de #Baeza (Jaén). Se repetirá los restantes viernes de Cuaresma a la misma hora. asociaciontempusfugit.com #URL# #URL#",6310,Not Hope,Not Hope
"Mike,   Creo que UD acá en Pte Alto sería un gran aporte no como coordinadora si no como alcaldesa",6038,Hope,Realistic Hope
a la noche creo que podré subir la cover de slump de los kids 😊,4758,Hope,Unrealistic Hope
"RT John,  «Nada nos amargará la vida ni nos quitará el sueño».  #SomosCuba #SomosContinuidad #URL#",4751,Not Hope,Not Hope
"Ethan,  amiga estpy hace 20 años esperando a q lo termines así puedo leerlo",6527,Hope,Generalized Hope
"RT Alex y Paul, Todo nuestro apoyo Albert. Siempre deseando verte.👏👏  demasiado imparcial eres, saluditos. #YoMeRebelo6M",5125,Hope,Generalized Hope
"ES MI CANCIÓN FAV DE ELLA, dios lo que anhelo presenciar un concierto de esa mujer!!! #URL#",2095,Hope,Unrealistic Hope
Desde ya le están candidatizando para presidente del comité de padres del paralelo de la escuela de sus hijos; ojalá gane. #URL#,4552,Hope,Realistic Hope
"Sam,  Es tan triste y a la vez tan hermoso. Ojalá todos los animales pudieran encontrar el amor que se merecen 💜 pienso en mis perreques y no entiendo cómo hay gente que los deja a su suerte. No nos merecen",7245,Hope,Unrealistic Hope
"Jack,  ¡Buah! Lo estaba deseando desde hace años, y gracias a un buen amigo conseguimos entrar hoy. Y es que solo hay un par de veces al año que se organizan visitas. Hemos tenido muchísima suerte.",1538,Hope,Generalized Hope
"Un hombre que cree tener todo perdido. Una mujer que no teme perder nada. Ambos descubrirán la belleza y la esperanza de compartir un sentimiento tan fuerte e intenso que los marcará para siempre. EN UN ESO LA VIDA de God,  #URL# #URL#",3824,Hope,Unrealistic Hope
"Todas, Quien se lo inventó? Los reconocimientos que da la FIFA terminando cada partido en el mundial? O ser el primer mexicano en la lista del balón de oro también quien se lo inventó? A Corona yo lo quiero mucho, el cabrón nos ha dado 3 títulos de liga a los ame, más que Ochoa ♥️",4939,Not Hope,Not Hope
"James,  Admiro a las personas como tú mamá, esa capacidad de responder rápidamente a un comentario mal intencionado, yo desearía tenerlo",4666,Not Hope,Not Hope
"RT Matt,  es un sentimiento q nunca le deseo a nadie #URL#",65,Not Hope,Not Hope
"Alex,  Sensación de deseo de encontrarlo de noche en una calle a solas para ""dialogar""",8506,Not Hope,Not Hope
"Todas, #LuzEnLetras  Me diste la vida, Mas macabra, Al rato me la quitaste. Es esa tu forma de divertirte? Ni mis súplicas oíste, O bien, no quisiste. Así es tu alma: impura y triste. Ya no puedo hacer nada, Mas me queda la esperanza De que UNA BOCANADA DE AIRE  De mí misma me rescate. #URL#",5558,Hope,Realistic Hope
"Sarah,  Tas loca mija y más si el lápiz es nuevo uy da más emoción, ¿es de lápices que hablamos? O de lápices 😏🤣",1822,Not Hope,Not Hope
"Mike,  Ay no puede ser :( yo creo que te hackearon por que tú no sabes ni que es eso mor 😪😪😪",3056,Not Hope,Not Hope
"Tom,  ᅠᅠ ᅠᅠᅠ  —— Pensó en todo lo que se venía encima. ¿Sería un experimento exitoso? No podía esperar otra cosa, confiaba en los agentes. Eran su esperanza, los que ayudarían a prevenir el terrible maremoto que se avecinaba. —— Solo queda esperar. . .  Y rezar que estén ⟩ ᅠᅠᅠ",6597,Hope,Generalized Hope
"Para algunas personas es tan sencillo ver realidad sus sueños para otros en mi caso veo que mi camino tambalea , lo que para algunos es fácil conseguir para otros es una idea lejana o quizás imposible ir de viajes salir conocer hacer negocios conocer nuevos lugares desearía eso .",8349,Not Hope,Not Hope
En esto dos últimos años hemos aprendido mucho sobre lo que es el cortijo y los mamadores de la prensa. Ojalá en estos años que vienen podamos seguir los de twitter a nuestro puto rollo como siempre sin dejarnos engañar por esos sinvergüenzas y arruinarlos por el daño que crean,7940,Hope,Realistic Hope
No tengo ni una hora de sueño pero vámonos al gym 🙏🏻,634,Not Hope,Not Hope
"Todas, A costa de? Anhelar toques de queda y dar poder al ejército nunca es buen negocio.  Se quejan de la posibilidad de una dictadura con los amlopatas y del Okupa del Palacio Nacional, y aplauden acciones de una dictadura. Tantita congruencia y eso solo mediante el Estado de Derecho.",6650,Not Hope,Not Hope
no le deseo a nadie una caída en moto jajajajaaaj,1997,Not Hope,Not Hope
"Todas, Rezo por que hagan mucho bien. 🙏🏻 🕯️",4490,Hope,Generalized Hope
me la suda ojalá tener a alguien así para compartir la esquizofrenia por el nano #URL#,848,Hope,Unrealistic Hope
"Max,  Es aquí cuando desearía que el mito de las esterilizaciones de fujimori, hayan sido ciertas",2582,Not Hope,Not Hope
"Odio cuando me hablas de positivismo por que sabes que no soy tan positivó o alegre como desearía, pero  esta bien voy a leerte aun que ya es 1 año que no hablamos",3697,Not Hope,Not Hope
"Estoy esperando que me hagan un eco abdominal, me mandaron a venir en ayunas.  AMIGOS TENGO HAMBRE Y TOY MAREADA YAAAAAAAA   😭😭😭",852,Not Hope,Not Hope
"God,  entendible, pero yo estoy deseando llegar a la Universidad, así que guay",5127,Hope,Generalized Hope
"💜SORTEAZO de 11.500 MONEDAS APEX por EL DÍA DE LA MUJER💜  -💻SÓLO PARA PC WORLDWIDE💻  -Participa dando-  🔁 Retweet ❤️ Fav 👀 Follow  James,  y James,   ✏️ Menciona a 2 amigos  A qué estás esperando 😏  ✅Anuncio ganadores el SÁBADO 11/03 por aquí✅ #URL#",8096,Not Hope,Not Hope
Hace de las 8am que estoy esperando que vengan a ponerme wifi los de claro #URL#,6756,Not Hope,Not Hope
"no  y estoy deseando hacer un corto en el que una persona mande a su padre/madre a chuparla en su lecho de muerte porque le arruinó la vida, gracias #URL#",937,Hope,Unrealistic Hope
"God,  Se cambiaron de bando los republicanos se terminó la esperanza!!",4843,Hope,Generalized Hope
deseando volver a la época en la que mi mayor preocupación era si ponerme crema solar o no,2888,Hope,Unrealistic Hope
"“dile a la inseguridad que espere,sácame de dentro esto que duele”",1717,Not Hope,Not Hope
"Todas, Chimba de cuna de oro en la que estoy 🤨",2911,Not Hope,Not Hope
"Otro bebé que pudimos ayudar gracias a ustedes, Gerluis. Hoy fue evaluado por la especialista nefrólogo y apoyamos con el pago de la consulta y el eco. Seguimos con Dios sin perder la fe y la esperanza 🙏💪 #URL#",1191,Hope,Generalized Hope
"Sam,  Eres lo que con tantas ansias espere desde hace tiempo, te amoooo❤️‍🩹",679,Hope,Generalized Hope
creo q soy el único pibe al q no le gusta ir a ed física akksdk,6708,Not Hope,Not Hope
"Todas, Y el genocidio sigue, ahhh Nüremberg II cuanto ansío el momento...",6456,Not Hope,Not Hope
"Sam,  Dear God: querido dios, lo único que te pido es que lo abraces/sostengas (?) cuando no estoy cerca, cuando estoy demasiado lejos Y ahora desearía haberme quedado porque estoy solo y cansado, y extrañándote otra vez",4349,Not Hope,Not Hope
Che yo quedé enamorada de corrie la bailarina de Lauren por favor como le rezo a esa mujer también,1803,Not Hope,Not Hope
"RT Michael,  El tiempo siempre da la razón de las cosas... Confíar y esperar 🤍🕖",4298,Not Hope,Not Hope
"John,  Creo que te vendría bien hacer otro tipo de ""trabajo"".   Algo que te dé energía en vez de quitártela.   Como el proyecto que traes en mente con el OF (:",8617,Not Hope,Not Hope
"Si BigHit me sale con una foto borrosa y en calidad - 144p, me enojo, estoy esperando desde las 6 de la mañana, ya necesito ver todo 😪  JIMIN MOOD PHOTO #Jimin_FACE_Is_Coming #FACEMOODPHOTO",2460,Not Hope,Not Hope
y morirme la verdad no creo tener mucha opción #URL#,3834,Not Hope,Not Hope
"Todas, Debería de hacerlo más a menudo , pero a veces de una discusión sale algo bueno , mira , como estamos en armonía ahora. Eso es lo que me gusta , me caliento a veces , pero lo que anhelo es la armonía , la paz , dejar de pelear por cosas que no ... Que no vale la pena y yo caigo.",6968,Not Hope,Not Hope
"Nick,  Por corronchos y porque se toman personal todo lo que les pase a las celebridades de aca... Ya te imaginarás con lo de Shakira.  Lo peor es que ven a las reinas del carnaval como ""una más"", cuando en vdd son viejas que nacieron en cuna de oro y les importa un culo ""el pueblo"".",3560,Not Hope,Not Hope
"Este año me tiro de un avión, Uff espere y vera.",7312,Not Hope,Not Hope
"Ethan,  Que vengan de fuera es compatible con los especuladores de inmuebles. Esperando que vengan de fuera a solucionar problemas solo reconoces que la gente que está es incapaz.",2540,Not Hope,Not Hope
"Tuve una pesadilla onda Enter the Void y si, ningún sueño más despues",5757,Not Hope,Not Hope
"John,  No pretendo ser el poseedor de la verdad, creo que el desarrollo puede ser respetuoso del medio ambiente y en paralelo pueda existir un desarrollo económico sustentable. Esa grafica resulta emocionante pero también implica el fin de lo que conocemos, sin enojarse.",1595,Not Hope,Not Hope
"Paul,  ay creo que no nos seguíamos, AMAMOS, carolina es la diosa a la q le rezo, ay claro que sii, a mi también me encantaría 💖",8535,Hope,Generalized Hope
"RT Peter,  el café se toma mirando a un punto fijo y deseando no haber nacido",6027,Not Hope,Not Hope
"Tom y Paul, Siéntate a esperar porque ya lo intentaron 4 veces y nomas no pueden 🥱",8773,Not Hope,Not Hope
Estaba esperando que salieran a joder por un personaje animado.  De ficción.  Para niñxs. #URL#,8155,Not Hope,Not Hope
"Si vamos hacer história fugaz y este es el último deseo que me queda, desearía que no dejaste de brillar. Por más lejos que vayas nadie borrará tu huella 🤜🏽🧩🤛🏽",7611,Not Hope,Not Hope
ojalá después d meterme al gym m digan te amo culona no quiero perderte 💋,7520,Hope,Generalized Hope
"Peter,  El puma José Luis Rodríguez y Lila Morillo la maracucha de oro 😂",47,Not Hope,Not Hope
Y los corto que tengo tanto para descansar como para hacer mis tareas y proyectos.  Neta que esto de cara semestre de mi carrera se aumenta la dificultad poco a poco. Al punto de que te preguntas...  Desearía poder tener manipular el tiempo pata no preocuparme pero no...(+),2146,Not Hope,Not Hope
Al restaurante del hotel llegó un pana con un perfume que hasta el deseo de comer se me quitó 🫠🤢,2684,Not Hope,Not Hope
"Qué más chiqui bebé, desearía que en este momento recordaras sentarte bien",6021,Hope,Unrealistic Hope
"Peter,  El es católico. Hay socios musulmanes, judíos, evangelistas, ateos. El CLUB es laico. No importan las individualidades, importa el CLUB. Si le gusta rezar, que rece antes de subir a hablar o en su casa o que pase por una iglesia. Es algo de la esfera PRIVADA de cada uno.",8252,Not Hope,Not Hope
"Michael,  Tu compañero es cometraba y no salió del closet aún.   Saldrá a los... 60ypico.  Es un gonzalez oro de libro.  No falla.",4020,Not Hope,Not Hope
"God,  prácticas de conservación y restauración, rezo igual que no sean como las OTAV que en el 2do nivel aumentan las horas 💀",5087,Not Hope,Not Hope
deseando que termine gh así trancan el culo un rato,6932,Hope,Unrealistic Hope
"Todas, Nunca espere esto de Samir ☺️",6953,Not Hope,Not Hope
"RT David,  El narcisista nunca va a reconocer que cometió un error, siempre usará la manipulación para hacerte sentir culpable.",4135,Not Hope,Not Hope
"David,  Yo creo que hay que dejarlo y que funcione como un museo",514,Not Hope,Not Hope
"Joe y Ben, Historia antigua que publicó en su blog (que de corazón rezo para que fuese invento) pero que aun asi es turbia de cojones.",3074,Not Hope,Not Hope
La actividad inició a las 5:00 de la tarde con el rezo del Santo Rosario y fue organizado por la Hermandad de Emaus de nuestra parroquia.  #RetirodeCuaresma #HermandaddeEmaús #SomosPAL #Cuaresma2023 #Conversión #Honestidad #YoSoyIglesia #URL#,7703,Not Hope,Not Hope
"Nick,  Ceja, teja, reja, seco, beso, demo, sexo, peso, nexo,cedo, ceso, debo, veda, pero, neto, rezo, remo",2724,Not Hope,Not Hope
"Y ahora permanecen la fe, la esperanza y el amor, estos tres; pero el mayor de ellos es el amor. 1 Corintios 13:13 RVR1960  #URL# #URL#",3885,Not Hope,Not Hope
Los días que tienes demasiado sueño para salir del bucle y pues dejas que el bucle te absorba y ya mañana si eso volvemos a intentarlo,83,Not Hope,Not Hope
Ojalá se abrochen a ese ministerio de propaganda del fascismo en USA. #URL#,903,Hope,Realistic Hope
"Parce, anhelo ese iPad.... Pero son 6 palos dios.....😭y lo quiero yaaaaa",8229,Hope,Unrealistic Hope
"Michael,  Algunas estadísticas sobre Lío: -mayor cantidad de goles en un mismo club -mayor cantidad de goles en finales -mayor cantidad de goles en una misma liga -max ganador balón de oro y bota de oro -mayor cantidad de títulos a nivel de clubes  -más goles en un mismo año (Ejemplos)",5247,Not Hope,Not Hope
Yo creo que se la quería sacar de encima y ni con tan tremenda excusa pudo!! 😬🫣 #URL#,8854,Not Hope,Not Hope
"Nick y Joe, no rezo por mi cuando me atraganto voy a rezar por vos, tranqui que te dejen como nahuel haupi.",3996,Not Hope,Not Hope
"Tom y Ben, Me dí cuenta ayer 🤣 para estar en la tele tantos años tenes que ser así. ojalá estos chicos cuando salgan se alejen porque los van a usar",4397,Hope,Realistic Hope
"Hoy estuve en una misa en la Abadía de Westminster y me dolió el rezo por Camilla, la reina consorte 🥲 de resto estoy demasiado feliz de haber estado ahí. Wow re wow. #URL#",2769,Not Hope,Not Hope
"Max,  Y espero seguirla teniendo. Quiero, deseo, anhelo ver al “Moctezuma BB” Triunfando, como en los tiempos de su más Grande y Bello Esplendor! Si se puede! Si se puede!",1019,Hope,Realistic Hope
