text,id,binary,multiclass
¡#Nexxuz  HA EMITIDO en #YouTube! Nuestros datos  :   ESPECTADORES  : 12.476  MINUTO DE ORO  : 14.670 [23:01h]  VISITAS  : 54.806  #NexxuzWorld #URL#,9005,Not Hope,Not Hope
"Ben,   siempre dándonos alegrías y deseando feliz cumpleaños a nuestra bella Ben,  !! #URL#",6009,Hope,Generalized Hope
"Feliz cumple Vale bonita!!   Ojalá y la hayas pasado muy bien, ya extraño las conversaciones en la madrugada y también que hables de la fav  deja recuperó mis cuentas y ya hablaremos de eso. Te deseo lo mejor de este mundo Valulu   Te adorooo Jack,  ",5425,Hope,Generalized Hope
"God,  ay dios OJALÁ boluda estoy sufriendo el proceso de grabar una (1) cancion de mierda PERO DECIME COMO ESTAS XQ DESAPARECES TANTO TE EXTRAÑO LOCA",5667,Hope,Unrealistic Hope
"RT Eric,  No saben como ansío largarme de este país.",5871,Not Hope,Not Hope
"Tom,  Está bien que exija, es libre de hacerlo. Pero un hombre con todas esas características también querrá que llegue alguien que tenga para para ofrecer.  Hablan mucho de igualdad y dignidad pero siempre se habla del hombre de que tiene que tenerlo todos y no esperar nada. Absurdo.",936,Not Hope,Not Hope
"Junto al Director Regional de Peter,  Iván Carilao, la Delegada Presidencial Peter,  se reunió con la Asociación Indígena We Antu de Los Ángeles, quienes llevan esperando por años una visita de esta Institución para presentarle diversas necesidades de sus familias. #URL#",8216,Not Hope,Not Hope
"Tom,  Y en estos casos no hay amor, deseo o algo más que un trueque?",2570,Not Hope,Not Hope
LA VOCAL ES PEOR PERO NO ME IMPORTA PORQUE HANBIN UNHOLY ES LO ÚNICO QUE DESEO Y ANSIO EN ESTA VIDA #URL#,5141,Not Hope,Not Hope
"Matt y Michael, Pues yo creo que precisamente por eso se le habria de sancionar y mas duramente. Pero como todos son delincuentes.",7068,Not Hope,Not Hope
" ""Hay días para quedarse a mirar... Hay días en que hay poco para ver... Hay días sospechosamente light, Hay un deseo que pido siempre que pasa un tren..."" ",187,Not Hope,Not Hope
"Matt y Michael, Les deseo que la pasen mal, les vaya mal, no los mire ni su familia y lo levanten en 5 dias.",6393,Not Hope,Not Hope
"Tom,  Lamentablemente, creo que hoy es asi, a mi me parece increible que en tanto tiempo, el Cadiz, mallorca, valladolid,rayo, atletico y barcelona te jueguen a cerrarse y aun no tengas un pñan para esas situaciones, un plan q no sea darsela a Vini y rezar porque pase y anote",570,Not Hope,Not Hope
"Aún seguía bastante jodido. Sonriendo, acaricia su cuello con los dedos hasta que termina dándole un puñetazo en la mejilla, sin que lo espere.  ᅠᅠ“ Qué, ¿te divertirte? #URL#",2945,Not Hope,Not Hope
"Tesla es milagroso. Le van a rezar a San Elon, son capaces. #URL#",6392,Not Hope,Not Hope
"RT John,  Ojalá fueras banco pa sacar un crédito con ese poco interés que me das",9086,Hope,Realistic Hope
"Holaa, ya segundo día y les traigo una escena de Lujuria, el capitulo 82 donde usa a Ilenko y bueno por si alguien no lo ha leído aun, no les spoileo   Pero ayyyy yo le rezo a Rachel  Día 2: #letal   #rachelweek #URL#",7334,Not Hope,Not Hope
"Sam y Max, Ojalá ya se vaya por fin, hace muchísimo tiempo espero que se vaya, cobra mucho, no aporta nada y se la pasa lesionado un futbolista de relleno en este gran club!",8824,Hope,Realistic Hope
Quiero que lo que sueño se haga realidad pero ya .. ya .. no después .. es ya... Quiero eso .. eso que anhelo. Que deseo con mis  fuerzas.. por el que lloro. Por el que sufro. Por el que vuelvo a llorar para que se haga realidad..  mi sueño. Mi deseo ..eso pero ya,3784,Hope,Generalized Hope
"Ojalá todos fuéramos conscientes de lo importante que es tener empatía con los sentimientos de los demás; tener la capacidad de decir ""no voy a hacer esto porque sé que le haría daño"" podría cambiar muchas cosas.",7398,Not Hope,Not Hope
"Alex,  #URL# q si se continúa la retórica de pactar impunidad con criminales no está lejos la reacción de un pueblo cansado de ver a sus victimarios libres, impunes, cagados en plata y cagados de la risa burlándose de sus víctimas como hoy Alex, ",6122,Not Hope,Not Hope
"te deseooo mala suerte, ke salgas un martes 13, te deseo mala suerte, ke siempre sea viernes 13",2086,Not Hope,Not Hope
"Sam y Paul, Yo creo que sí es actuado pero en el fondo desearía que no.",7200,Not Hope,Not Hope
"te deseo más que al alimento y la bebida. mi cuerpo, mis sentidos, y mi mente ansían tu sabor siento tu presencia en mi corazón, aunque pertenezcas al mundo. espero con silenciosa pasión un gesto... una mirada tuya.",8543,Not Hope,Not Hope
Si no me saliesen las cosas tan mal no necesitaría tanto ingenio Esperanza #URL#,2681,Not Hope,Not Hope
"Ethan,  Muy bien, hay muchos profesores esperando tener un puesto de trabajo, que los vayan inscribiendo y evaluando para que estén listos para empezar.",8646,Hope,Realistic Hope
"Paul,  Yo lo deseo odio y más odio lo detesto.",5738,Not Hope,Not Hope
"Para terminar con los mosquitos, probé con repelentes, espirales, citronella, tableta y hasta un frasco con vinagre. Que me disculpen los proteccionistas, pero creo que es tiempo de echar mano a un arma de destrucción masiva: la discografía de Arjona.",7809,Not Hope,Not Hope
"Creo que lo máximo que vicié fueron una o dos horas. Si vicié más, no me acuerdo. #URL#",1446,Not Hope,Not Hope
Estoy cumpliendo el sueño que jamás imaginé que llegaría: ir a la peluquería cada dos semanas.,7396,Hope,Unrealistic Hope
"Todas, Esos desgraciaos quieren llevarse nuestro oro. Romero no negocia su riqueza.",1031,Not Hope,Not Hope
"RT Paul,  a pesar de todo te deseo lo mejor",1736,Hope,Generalized Hope
Alerta de evento: El maratón de Los Ángeles 2023 se llevará a cabo el domingo 19 de marzo. Espere cierres de rampas de entrada y salida de calles y autopistas a lo largo de la ruta de la carrera. #URL#,3698,Not Hope,Not Hope
"No te preocupes Esperanza, que  identifico muy bien a los envidiosos y celosos. #URL#",4631,Not Hope,Not Hope
"Peter y Mike, De un payaso, q se puede esperar? Pues eso,payasadas. Se ríe hasta de su sombra. Pero claro él tiene muchos comodines, porque tiene a su Barça y si este falla, entonces va con el Sevilla y si al final fallan los dos, pues va con el que gana o empata con el Madrid. Esa es su vida",2198,Not Hope,Not Hope
"Peter y Matt, No, los más felices somos el pueblo que votó para sacar a los rateros, corruptos. Es que ustedes sienten que es SU país y les estamos demostrando que es el país de todos. Ojalá un día las autoridades de EU te busquen para un proceso por encubrimiento y seguramente lavado ",7782,Hope,Realistic Hope
"Max y Alex, Si, ahora estoy esperando que me atiendan. No solo tengo mas dolor y presión sino que la mitad izquierda de mi cara es un globo (aparte no escucho )",7287,Not Hope,Not Hope
"Tuve un sueño muy loco, me gustaría saber el significado....",651,Not Hope,Not Hope
"Mike,  A mi gadafi me pagó en su día un fin de semana a gastos pagados, junto con otros cientos de alumnos de la Complutense y subsaharianos para sujetar carteles en su apoyo en Lisboa. Creo que fue mi mejor experiencia de la universidad.",3049,Not Hope,Not Hope
"Mike,  ¿Que habrá conflicto? ¡Que bien! Es lo que Joe Biden está deseando desde hace tiempo. Un izquierdista si no hay guerras, se aburre.  China, EEUU",8685,Not Hope,Not Hope
"David y Michael, ojalá pudieras ver esta peli me gustaría leer tu opinión profesional",8091,Hope,Unrealistic Hope
"Soñé que Nacho Scoppa me decía pa hacer una collab csm, buen sueño",6205,Not Hope,Not Hope
"Todas, En eso el socio del Madrid ha sido maduro en la Historia. Recordemos q cambiamos de presidente después de q un presidente ganara 7a y 8a y Liga de basket en el Palau. Queríamos algo más. Y acertamos, creo.",2106,Not Hope,Not Hope
Rezo al universo por que comprendan aunque sea tantito lo que escribe esta agradable persona  #URL#,4481,Hope,Generalized Hope
"Nada retorna... aun cuando cada aliento del ser humano clama por la resurrección. Nada que haya sido puede volver a ser y, no obstante, el mayor anhelo del ser humano es el de volver de nuevo. De nuevo, de nuevo, ésas son las palabras que nos hacen débiles.  Jakob Wassermann. #URL#",4220,Not Hope,Not Hope
"no va una chavala y me dice q quiere practicar ""bdsm "" conmigo si hombre a un chino gordo le voy a rezar yo estamos locosss",1917,Not Hope,Not Hope
"John,  ¡Cómo anhelo esos días! Corríamos felices, éramos felices, con poco. Un barquito en un charco, bajar fruta de los árboles. Ganarte una carrera... Soñábamos locamente con ganar mucho. Triunfar. Ahora, en la cima, solitario, solo sueño con regresar, ganarte una carrera...",2931,Hope,Generalized Hope
"Se que no es el lugar, no soy de esas personas pero... Alguien me puede regalar esto?   Mi anhelo de doñita: #URL#",4515,Not Hope,Not Hope
Acabo de ver un reel de una niñita ciega que decía que desearía que todos los supermercados tuvieran en sus latas los nombres de los productos escritos en braille para que así los niños ciegos puedan leerlo y escoger la comida ,1405,Not Hope,Not Hope
Weon lloró no saben lo mucho que espere por este día  #URL#,6832,Not Hope,Not Hope
Hoy me regalaron mi chocolate favorito y anhelo que pasen los próximos 50 días rápido  #URL#,4842,Hope,Generalized Hope
"Creo que me mandaron un virus Y LO ABRÍ. Si les llegan mensajes míos, ignoren.",3062,Not Hope,Not Hope
"Que felicidad y orgullo, crack FELICIDADES por este proyecto, ansío escuchar la película y ver tu voz en la película  - #URL#",4895,Hope,Realistic Hope
"Peter,  Ojala y sea verdad q esos no son los banners es q rezo",5894,Hope,Generalized Hope
"Me disponia a terminar por fin el platino del #finalfantasytheatrhythmfinalbarline con el ultimo trofeo de terminar las 5 canciones diarias del dia y no se si es que, por una liada de fallar una cancion y reiniciarla no me salto, el caso que tengo que esperar hasta mañana T_T",1478,Not Hope,Not Hope
"Sigo esperando que el Jack,  me devuelva la plata que me robó literal de mi caja de ahorro.",5774,Not Hope,Not Hope
"La oportunidad que estabas esperando para comenzar una nueva vida en conexión con la naturaleza, a pocos metros de la ciudad    Déjanos ayudarte a hacerlo realidad, ponte en contacto con nosotros:  624 044 858  info.com Calle San Sebastián, 30",3247,Not Hope,Not Hope
"James,  Esa Declaraciones suyas No eran oportunas y fueron imprudente ,  Si quiere colaborar espere que los entes de control y las autoridades la Citen . Mi Humilde Opinión, Con Todo Respeto   Mientras #URL#",4317,Not Hope,Not Hope
"Nadie se imagina  lo que se siente ser víctima de una extorsión, no se lo deseo a nadie.",231,Not Hope,Not Hope
"Nick,  En verdad busquen otro tema, ahora todos están vinculados a Garcia Luna, ya desgastaron ese tema y no tienen pruebas solo dichos, ojalá presenten una denuncia por difamación en contra de todos los que señalan sin fundamento",4313,Not Hope,Not Hope
"no puedo creer que gane un examen, ahora rezar por los otros #URL#",3052,Not Hope,Not Hope
"desearía a volver como antes en donde yo era feliz, tenia buenos seguidores tenia mas vista, ahora no tengo ni una mierda de vista y nada mas #URL#",3196,Not Hope,Not Hope
"RT James,  Creo que Jamie Carragher se lo ha estado pasando bien las últimas 12 horas en Twitter.",3087,Hope,Generalized Hope
8am y yo me muero de sueño pero bueno ya fueeeee,416,Not Hope,Not Hope
"#Tartagal ACTIVIDADES POR EL MES INTERNACIONAL DE LA MUJER La Municipalidad de Tartagal, a través de las distintas áreas, inicio el mes de la Mujer con distintas de actividades. Para ello se creó una agenda para el mes de marzo.  Link con las actividades #URL# #URL#",1368,Not Hope,Not Hope
"David,  lo q gane lo gane en los primeros Roo Live Party gane creo que 247usd, por ahi no les parece mucho pero no saben lo bien que me vino la plata por esas fechas",7539,Not Hope,Not Hope
"La cerveza, tus ojos, tu rezo, la locura en tu piel",2806,Not Hope,Not Hope
"no quiero ir a la perra escuela, tengo un vergal de sueño",515,Not Hope,Not Hope
"Asi es mi vida, la depresión en su mayor expresión. Cortarme, alcoholizarme, drogarme, todo para olvidarme un rato de toda la mierda, si no estás lista para este mundo, no entres. Y si me querés ayudar, solamente dame amor, que eso es lo que más anhelo y necesito, amor...",388,Hope,Generalized Hope
"Paul,  Solo les deseo que se queden sin programa tu y pello !! Son un asco y vergüenza de la tv regia  Lastima por el Cora, el pastor y Ayala",8435,Hope,Unrealistic Hope
"Ben,  Q BONITO :((( oye nunca nos pasamos tiktok CREO",4041,Not Hope,Not Hope
"Sarah,  Elegi medicado por recomendacion de la clinica de fertilidad pq un legrado podia afectar aun mas mi infertilidad. La atencion fue excelente como indico (desearia q todas las mujeres pudieran recibir la misma atencion sea o no deseado).  ",6153,Hope,Unrealistic Hope
Que estigma se me creo. Veo gente con pans y pienso que no se bañan,700,Not Hope,Not Hope
"Alex,  Exacto, que llore y espere que no le pinchen la rueda",6660,Not Hope,Not Hope
 Técnicas para conciliar el sueño en cuestión de segundos #URL#,5026,Not Hope,Not Hope
"Matt,  Ya ni cómo bajarlos de ahí... Prefieren empresas extranjeras que al tren maya... Así de malinches!!! Votaron por Matt,  qué más se puede esperar",220,Not Hope,Not Hope
"Todas, Este equipo ya no cree en Donovan, algunos desde hace más tiempo otros de hace menos, pero con este entrenador el plazo se ha agotado, lo único que se puede hacer es cambiarlo y sobre eso construir, porque con él deberías cambiar a casi todo el roster (otra vez) y rezar fuerte!",2212,Not Hope,Not Hope
"Todos en Venezuela esperando el anuncio de la gran marca que vestirá a la Vinotinto y nos salen con la renuncia de Pékerman.  Y no satisfechos con esa tragedia, algunos piden a gritos el regreso de Dudamel.",1503,Not Hope,Not Hope
wings (desearía haber vivido esta era)  I vote #YetToCome for #BestMusicVideo of   at the #iHeartAwards 2023,2748,Not Hope,Not Hope
"Joe,  Así de primeras se me viene a la cabeza Garoppolo o un QB del draft. No hay muchas más opciones en el mercado. También pueden llegar a tirar un año con Stidham, pero no creo que McDaniels quiera jugarse el cargo con un backup.",6664,Not Hope,Not Hope
Deseando que llegue el 10 de marzo para empezar el curso de cocina mediterránea uwu,5022,Hope,Realistic Hope
Misa y yo corriendo al cuarto para dormir porque son las diez apenas y si nos dormimos rápido vamos a tener más horas de sueño es mi definición de adultez.,8345,Not Hope,Not Hope
"Juro que si hoy eliminan a julieta no veo nunca mas gh!!!!  Es mas, desearía que se puedan ir las dos falsas juntas tora y la fisura",6739,Not Hope,Not Hope
"Estoy deseando empezar el nuevo libro de Alicia V. Rubio que me acaba de llegar. Siempre muy valiente, desde el principio Matt,  #URL#",5021,Hope,Realistic Hope
"RT Matt,  Las intros de Lobato son oro puro. Te ponen la piel de gallina.  Ojalá tengamos este año muchas alegrías.",860,Hope,Generalized Hope
"Anhelo tanto el día en el que no me tenga que despedir de Arat y seamos solo nosotros dos siempre, que lloradera",6865,Hope,Unrealistic Hope
"A veces desearía que mi memoria dejase de recordarme... hechos desafortunados del pasado, leñe",5959,Not Hope,Not Hope
"God,  Lo siento, si una pesa le aplasta el cráneo, solo me aparto para q no me salpique los zapatos. Y me quedó esperando q ella pida ayuda, pero primero saco mi movil y grabo y le pido q repita el pedido d ayuda, si no puede hablar, q se joda,q llame a otra mujer. Si es hombre, si voy",4460,Not Hope,Not Hope
"“Respeto a quien me respeta, recuerdo a quien me recuerda, espero a quien me espera y piso a quien me pisa. Así de simple...”  Anónimo",3867,Not Hope,Not Hope
"Joe,  Si hacen ejercicio o bajan de peso por ser aceptados, jamás serán felices, uno debe hacerlo por estar mejor y ser mejor independientemente de si no te aceptan o no te quieren.. la felicidad viene dentro de uno, no de la valoración externa, jamás vamos a ser moneditas de oro",4175,Not Hope,Not Hope
"Matt,  Los indígenas no tenían acceso a la universidad ni a las iglesias, el fin de estas era otro. No tergiverse que la raza española siempre se rodeó de ladrones y asesinos. Lea nomás algunas páginas del diario de Colón y vea qué buscaron oro desde el inicio.",2715,Not Hope,Not Hope
"Cuál es su parte favorita de “comer, rezar y amar”?   La mía es  cuando está en Italia ",3161,Not Hope,Not Hope
"por fin tengo mis grande anhelo, una photocard de Jisoo #URL#",1293,Hope,Unrealistic Hope
"Hoy es un día donde no me aguanto a mi host kid, lo que me hace anhelar que ya sea julio para no cuidarlo más ",1941,Not Hope,Not Hope
"Ben,  Por si acaso te has leído SOLO UNA NOCHE o TU ERES LO QUE DESEO, si los tienes comparte pliss..  !!!",8438,Not Hope,Not Hope
"Peter,  Es mi mayor anhelo ver fracasar a los multimillonarios elitistas miserablemente, que entiendan por las peores que no importa cuanta y cuanta fortuna acumulen, jamás podrán comprar el control total de la humanidad, ese es mi sentido de la vida",5175,Not Hope,Not Hope
"Michael,  Mi pueblo no se toca eh, estas deseando venir a mi pueblo",3565,Not Hope,Not Hope
"Sam y Tom, Rezo por su conversión y para que deje de demoler todo lo bello de nuestra Iglesia. También, por la preservación de la Misa en latín y la tradición.",5367,Not Hope,Not Hope
"La corrupción que atropella tremendamente al municipio de ciénaga de oro desde hace más de 10 años es terrible, quien investiga?",1254,Not Hope,Not Hope
"Todas, Es la mayor estupidez pensar que EEUU va a venir a arreglarnos la vida, si eso pasara solo podríamos esperar muerte y desolación.",5901,Not Hope,Not Hope
"Sam,  El oro ilegal es un tema. Hace días me explicaban que estaban acopiando en todo el Perú. No he averiguado. Sé que lavan en varias plantas hace tiempo. No sé cómo habrán negociado. No son mancos los de las plantas.",4999,Not Hope,Not Hope
No se puede esperar nada bueno de un fascista... #URL#,299,Not Hope,Not Hope
"James,  Ojalá poder seguir solo por bts en las que estamos :( me metí en la comunidad de los streamer y por ellos estoy volviendo más acá :(",358,Hope,Realistic Hope
"los santos saben cuánto te lloré, les rezo para que te cuiden dónde sea que estés, no sé como aún no he perdido mi fé.",1858,Hope,Generalized Hope
"James,  Me gustaría ir, pero desearía que hubiera un lugar seguro para dejar mi bici sin andar con la preocupación de que se la lleven",3642,Hope,Unrealistic Hope
"Recuerda que a las 12 horas, la iglesia de Santa Cruz acoge el #ViaCrucis de la #JuventudCofrade. Tras el rezo piadoso, entrega de las cubiertas del pregón a David,  y presentación del cartel de la Juventud, obra de Lola Lobato.",7563,Not Hope,Not Hope
"Ethan y Michael, No se pero con la agenda 2030, parece q los dirigentes de los países quieren ganarse la medalla de oro de monguer mundial y Pedro se lo está currando a tope",7430,Not Hope,Not Hope
"para mi q te hagan esperar una semana para darte una nota de un final es tortura, subí la nota hijo de putaaaaaaaAAaaa",948,Not Hope,Not Hope
"bueno,me voy al club de caballeros a jugar al scrablem eggs ? yo creo que si hay dios...pues no se, un buen tema seria las guerras olvidadas",1070,Not Hope,Not Hope
Pregunta de Hellen Keller a la población esclava del prófugo: ¿Por qué contentarnos con vivir a rastras cuando sentimos el anhelo de volar?,7776,Not Hope,Not Hope
a quién en su santo juicio se le ocurrió la idea de hacer una peli sobre un cocodrilo que canta y por qué estoy deseando verla???,1218,Not Hope,Not Hope
"La  pregunta de esta semana ha sido: si tienes una cuchara favorita. No todo él mundo tiene una cuchara favorita, ojala fuera normal tenerla",2895,Hope,Unrealistic Hope
"Sam,  Creo que Samper habla por todos, muy acertada critica.",4646,Not Hope,Not Hope
"Peter,  Ayyyyy, ya sé, por eso me esfuerzo ahora, para estar lista, se me da eso, y en serio que agradezco la confianza que tienen algunas personas de acercarse y contarme sus problemas, creo que me equivoqué de especialidad, como Psiquiatra, la hubiera hecho bien, y más por loca. ",829,Not Hope,Not Hope
Este es el tipo de parejas que les deseo que les vaya bien y mucho más  #URL#,4936,Hope,Generalized Hope
"RT Ethan,  Nunca he tenido nada estable en mi vida y es lo que más anhelo la verdad",1918,Hope,Generalized Hope
"Tom,  Mi gran capitán, el inoxidable, incaducable &amp; más vigente q nunca Don Pelle, anhelo y pueda levantar otro trofeo más este año ..",8016,Not Hope,Not Hope
"Todas, Buenos días a todos, y muchas gracias por sus palabras y oraciones, ayer por la noche me despedí de mi Papá, tristemente sigue sufriendo mucho, solo estamos esperando el desenlace final, han sido horas muy difíciles, muchas gracias nuevamente ",5165,Hope,Generalized Hope
"RT Ethan,  Creo que acabo de leer la peor opinión de todo internet #URL#",1385,Not Hope,Not Hope
Coincidir hoy en dia esta mas complicado que sacar el 5 de oro,5822,Not Hope,Not Hope
Como desearía que el presidente actual tenga los pantalones bien puestos para darle duro a los delincuentes.,9083,Not Hope,Not Hope
"¿Y ESTO LO CONSIDERAN ""NORMAL""? DEBEN ESPERAR A QUE SEAN MAYORES DE EDAD Y QUE  ENTONCES DECIDAN LO QUE QUIERAN, NO ANTES. #URL#",7405,Not Hope,Not Hope
No pierdo la esperanza que alguna vez lleguen al poder personas capaces y de talento para servir a Chile. Y no servirse del dinero de los contribuyentes para promover el odio y la violencia. #URL# #URL#,6846,Not Hope,Not Hope
“Estoy esperando un guiño del Cielo. Estoy esperando un billete del suelo”.,3748,Hope,Unrealistic Hope
"Joe,  Pero me imagino (y le rezo a todos los dioses inexistentes) que aparecerá solo el inicio del texto, y un botoncito de “leer más” o algo así, no? NO!?",6374,Not Hope,Not Hope
"Ben,  Muchas veces, pero el sueño de que tú estés presente nunca se me olvida",4413,Not Hope,Not Hope
"RT Ben,  El sueño de tener una casa cada vez es más difícil para la mayoría de los trabajadores  #URL#",1649,Hope,Realistic Hope
"Paul,  Y dicen que Apocalipsis es lo peor que nos podría pasar,yo creo que lo peor será todo lo que vendrá Justo antes del apocalipsis.",997,Not Hope,Not Hope
"Max,  Es mi capítulo favorito del videojuego y he echado de menos a Ellie y Joel (por separado) contra los cazadores. El capítulo lo apruebo porque la interpretación de Ellie y David han sido muy buenas, pero creo que se podría haber alargado más este capítulo y añadir lo que mencioné.",7923,Not Hope,Not Hope
"Todas, No creo, el que empieza con los sapes, fue el borracho, primero con el compañero y después iba con ella, pero ella no se dejó y por eso el golpe de estate quiero, en ningún momento vi que ella se quisiera sobre pasar sexualmente, quién se va hacer eso con un viejo borracho?",636,Not Hope,Not Hope
"Jack,  Un capítulo muy bueno, mostrando la fragilidad de nuestra adorada Lady Osita y como va a ser su transformación. Estoy deseando ver el capítulo 9...uffff.",2408,Not Hope,Not Hope
En la fogota que hicimos hoy en la universidad empezamos a contar historias paranormales y una chica contó que tuvo parálisis del sueño y  vio que algo entró al cuarto y se hizo en la cama y empezó a tener sexo con ella jsjsjsj,1761,Not Hope,Not Hope
"¡A pesar de tener #Messi más balón de oro, el siempre estará muy detrás del GOAT  Sam,  Ronaldo en la mayoría de los puntos del Balón de Oro logrado! Eso dice mucho!   #Ronaldo #CR7   #VIVARONALDO #GOAT7 #Bicho #CR700 #CristianoRonaldo #HalaRonaldo #CR7بث #URL#",351,Not Hope,Not Hope
"Jack,  A esperar más info. En radio acaban de decir que se originó en una cocina.",8544,Not Hope,Not Hope
"Jack,  Todo México sabemos que el señor ya no está en sus cabales. Su trastorno de personalidad es cada día más evidente,también dijo que la corrupción era buena,que era una forma de financiamiento. Creo que es un peligro real para la estabilidad del país y su viabilidad.",3360,Not Hope,Not Hope
"Eso ha sonado muy...cursi, pero todos necesitamos pequeñas muestras de afecto que nos animen a tener energías en el día a día.   —Respondió mirando sonriente a la doctora, dándole unas pequeñas palmadas en su hombro —  Animó doctora, en cuanto menos lo espere tendrá a su + #URL#",660,Hope,Generalized Hope
"mi dolor es mi santo, ese al cual le rezo tanto",3579,Not Hope,Not Hope
"Ben,  Tomó las llaves del coche y se subió el mismo para emprender rumbo hacia el lugar acordado. Tras unos minutos estuvo allí y tocó la bocina esperando que el pogue apareciera.",4517,Not Hope,Not Hope
"No creo que la culpa sea de Pellicer ni mucho menos aunque soy de la opinion de haber seguido con Mel, tambien comprendo que es muy dificil entrenar a un equipo que cada partido se autoexpulsa un jugador, pero indefendible es que ponga a jugar a Ndiaye",961,Not Hope,Not Hope
"Este año llevaré al menos, una partida y una charla  A mayores, lo que surja  ¿Alguien llevará La novia de Barbazul o Vaesen? Deseando jugar  #URL#",2206,Not Hope,Not Hope
GONZA TE REZO CHABON ME SACA TODAS LAS DUDAS DE ENCIMA CAPO,0,Hope,Generalized Hope
"...y conocidos, con  la esperanza de que llegue finalmente a esos ignorantes semovientes (no ""ignorantas semovientas"", aunque ocupen carteras ministeriales). Lamento haber aguado la fiesta a un grupo de hombres que se habían asociado en defensa del género y que habían firmado...",4816,Not Hope,Not Hope
"ACREDITADO PARA LOS BUNKEEEEEEEEEEEEEERS!!!!!!!! L Felicidad es poco!!  NO SABES CUÁNTO TE ESPERÉ!!!!!!! Michael,  #URL#",7814,Not Hope,Not Hope
"Se sentía fatal, nunca entendió el punto del otro, pero pensar que Eddie podría llegar a hacerse algo, era algo que realmente nunca desearía.   Por mucho que el contrario no quisiera abrazarlo o este enfadado, lo abrazaría igual.",4677,Not Hope,Not Hope
"Max,  Todo el día intentando entrar. He dejado que mis hijos Joaquín y Tania de 5 y 6 años fueran solos al colegio porque no podía esperar a probar la actualización. Sigo sin poder entrar. Alguien tendrá que ir a recogerlos, porque yo seguiré esperando a que vuestro servidor funcione.",192,Not Hope,Not Hope
"""Conviene reír sin esperar a ser dichoso, no sea que nos sorprenda la muerte sin haber reído.” Jean de la Fruyere",6317,Not Hope,Not Hope
jimin cómo modelo lo mejor que nos pasó gracias no saben cuánto esperé éste momento es hermoso precioso divino,6748,Hope,Generalized Hope
"Joe y Jack, Una pregunta seria porque creo que tiene mucho que ver... su cuenta la saco antes de los Panamá paper o después? pregunto porque las restricciones y los peros, vinieron a raíz de ese incidente... mi cuenta la abrí antes y no se a deshabilitado nunca",8126,Not Hope,Not Hope
"Sí el club trabaja por una vez en su vida, largaría a Capote y Duda hoy mismo (son los qué van a terminar de rematar la última esperanza de volver al fútbol profesional), fichar a Chema Aragón y un perparador físico y veremos un rayo de luz a la esperanza",8804,Hope,Generalized Hope
"Este hombre me hace plantearme mi sexualidad muy fuertemente, creo que la gente le ha funado por lo guapo que es #URL#",281,Not Hope,Not Hope
"Encontré mi arrancada de plata después de casi dos años y lo único que siento es esperanza debmi vida jajajajaj, gracias universo",6335,Hope,Generalized Hope
"Michael,  Queréis que os respeten rezar a un muñeco de madera y vosotros no respetais los derechos que tenemos. Malditos fariseos. Hipócritas!!",4729,Not Hope,Not Hope
"Todas, Que decepción Esperando el CAMBIO  y ver estas joyas!",2416,Not Hope,Not Hope
"Michael,  La quimera es horrible, al menos el pseudogigante lo puedes ver bien  Pero con la quimera no puedes, solo puedes correr y rezar que tengas una buena escopeta",2326,Not Hope,Not Hope
" A estas alturas el anhelo de Barty le resulta casi tan doloroso como el propio.  Pero aprendió su lección, no tiene intención de intervenir en una conversación de ese tipo con Andromeda. Lo compadece. ",1324,Not Hope,Not Hope
"Alex,  Alberto cuando Chávez elimino los casinos y carreras de caballos eras Chavista creo los CDI elimino la bonificación del salario creo la mejor ley del trabajo etc etc... Dejaste de ser chavista?",6857,Not Hope,Not Hope
"no para menos, muerte a los machitos asquerosos que divulgan fotos de cuerpos desnudos de mujeres,  muerte a los que se creen dueños de lo ajeno, asco y repudio a los hombres y a las mujeres que apoyan este tipo de actos, les deseo mucho amor y felicidad, les hace falta",4180,Not Hope,Not Hope
"«Me señalaban de ser operador directo de los obispos, en especial del cardenal Brenes, así como de monseñor Álvarez y monseñor Báez () que fueron quienes -según ellos- me habían preparado en política nacional».  Joe y Peter,    #URL#",5903,Not Hope,Not Hope
sé que he dado contra el mundo y he perdido la esperanza… ,6806,Not Hope,Not Hope
"Señor mío y Dios mío, sabes lo que te pido y anhelo en este día, ten compasión y misericordia.  #URL#",8634,Hope,Generalized Hope
Van a esperar que pierda contra Nacional y Libertad #URL#,4934,Not Hope,Not Hope
Yo podría besar casa centímetro de Bill Kaulitz no no no YO DESEARÍA BESAR CADA CENTÍMETRO DE BILL KAULITZ me arranco los pelos y las uñas de la demencia,3013,Not Hope,Not Hope
Tweet 2 Deseando que Caro se presente en mi ciudad el día de mi cumpleaños,107,Hope,Realistic Hope
"Ethan,  Creo recordar que fuiste tú quién se quedó mi BT3 para Wii verdad? ",6812,Not Hope,Not Hope
"Si,pero desearía que vieras mis notas y supieras todas las cosas que no te pude decir ese día",1549,Hope,Unrealistic Hope
"-- Otro mes juntos, el primero de esposos... En un largo camino que ansío recorrer.  Te amo, mi vida.  ¿Por qué las mujeres no podemos regalar flores también? Ah ah ah, costumbres tontas. Espero te guste este hecho especialmente para compartir juntos. #URL#",2630,Hope,Generalized Hope
