text,binary,multiclass,id
Todo bien loco pero no puedo esperar hasta el 18 viajar a Rosario. Algun roncanrol gede este finde? 🤣,Not Hope,Not Hope,6463
"Tal vez no fue intencionado, pero arrebataste lo poco que me quedaba, ahora tú te puedes levantar y yo tan solo puedo anhelar poder volver a mirar al cielo.",Not Hope,Not Hope,8359
Chile progresó aún con la.Constitución de Pinochet. Y Venezuela se desmoronó con una constitución ultraizquierdista. Lo que hace la diferenvia es tener buenos políticos. Ojalá uds estén a la altura. #URL#,Hope,Generalized Hope,6191
#USER# #USER# NO HABIA VISTO ESTOOO Acabo de pedir el mio ❤❤❤❤ estoy deseando verlo 🥺🙏🏼,Not Hope,Not Hope,4960
"~\Nunca te DuermAs sin un Sueño, Ni te Levantes sin un Motivo/~#BuenDia",Not Hope,Not Hope,2523
Anhelo tanto el día que mamá pueda tocar campanita 🙏🏼🔔❤️‍🩹🙌🏼,Hope,Unrealistic Hope,2060
RT #USER# Ojalá me llegara de la nada una transferencia de 5 millones para gastármelos en cositas,Hope,Realistic Hope,4064
"Desde la #USER# nuestra enhorabuena a los nominados a Mejor Actor Protagonista de Teatro de los #PremiosMAX |  #USER#   Alfredo Noval #USER#  por 'La vida es sueño', Carlos Hipólito por 'Oceanía' y Pere Arquillué por 'L'adversari'  ¡Enhorabuena!✨✨✨ #URL#",Hope,Generalized Hope,1262
"Una vida, es una cadena de Oro. ¿Quién mierda nos va a ayudar? #URL#",Not Hope,Not Hope,3384
"#USER# Espero que todo te vaya bien, que este sea un nuevo comienzo para vos pq todos tenemos segunda oportunidades, que sigas creciendo tanto como persona como en tus proyectos, cuando das amor recibes amor y el que persiste cumple su sueño♡  De: margus/frodoneta",Hope,Generalized Hope,2269
"#USER# Es solo un sueño, no es la realidad. Vas a estar bien🌹",Not Hope,Not Hope,7404
"A veces desearía volver a ser esa niña callada que era antes y no hablar tanto, la gente se va a cansar de mi.",Hope,Unrealistic Hope,3190
"🚨Al interior de la central de autobuses Oro, de Izúcar de Matamoros, falleció una mujer por causas naturales, durante la noche de este domingo 5 de marzo. https://t.co/VD2jVk9oAU",Not Hope,Not Hope,481
Se pone celoso de un tipo de otra cta q el mismo creo . Q locura!!! Mi Dios ! Pobre hombre,Not Hope,Not Hope,3280
"Sobre el 8M, creo que una cosa de la que ya hemos tenido más que suficiente es lenguaje institucional con la letra ""t"" a modo de coloquialismo, los iguala-t, quiere-T, y demás. Que cuando usábamos SMS ya era rancio.",Not Hope,Not Hope,5059
"RT #USER# menudo día de mierda, ojalá no haberme despertado",Not Hope,Not Hope,6093
"#USER# #USER# creo que hace viajes a Tapachula. Comunícate con ella, primero Dios puedan encontrar una solución.",Not Hope,Not Hope,4312
"#USER# Siii 🥺, me gustó fijate. Ahora a esperar la de Rick &amp; Michonne y la de Daryl Dixon 😍",Not Hope,Not Hope,1058
"Comida que veo, comida que deseó me voy a volver locaaA",Not Hope,Not Hope,908
"O lo que es lo mismo, una vez tocado el stop si el precio no retrocede o se mantiene para que absorba ese precio límite se va y tú orden, limitada ahora, se queda esperando al tren para q vuelva. Explicación para ""profesionales"" que no entienden aún que orden ponen en Mr. Market #URL#",Not Hope,Not Hope,2641
La otra noche te esperé bajo la lluvia dos horas…mil horas…como un perro  💃🏻💃🏻💃🏻💃🏻,Not Hope,Not Hope,8907
"#USER# Vienen diciendo lo mismo hace 2/3 temporadas, en esta temporada por lo menos hay mejoría en cuanto a los planteos del DT, hay una idea. Yo creo que terminamos la temporada en el mismo puesto que estamos ahora (ojo, igual me puedo equivocar)",Hope,Generalized Hope,4257
Hay días en que estoy súper feliz y contento de vivir en Japón. Y hay otros en que desearía estar en Culiacán. Hoy es uno de los segundos.,Hope,Unrealistic Hope,8870
"#USER# Me lo espere de varias personas, memos de ti Luzu (que lastima me das)",Not Hope,Not Hope,6135
#USER# #USER# #USER# yo Desearía escuchar a una de las grandes mentes de la modernidad que desafía e impulsa a la trascendencia del ser: #USER# y que la creatividad absoluta de #USER# es indispensable para crecer como creativo con #USER#  #Festivaldelasideas,Not Hope,Not Hope,4782
"+ contrario, te deseo lo peor. espero que recibas un buen merecido por el asco que das.",Hope,Unrealistic Hope,4342
"Ojalá tuviera la valentía de acabar con todo, pero ya ni eso me lo permite lo deprimida y mal que estoy. Ojalá me diera un paro o me cogiera un carro, no sé algo.",Hope,Unrealistic Hope,2219
"#USER# Para mi los saints son un buen equipo, creo  que derek carr tomo la mejor decisión, ya veremos si el tiempo le da la razón.",Hope,Generalized Hope,6610
"El sueño de Babel siempre me ha parecido complejo, una quimera, anhelar una sola lengua que una al mundo, con todo lo que implica y con las dificultades que supone.",Not Hope,Not Hope,1492
Desearía poder ser tan bonita y perfecta como tú :(,Hope,Unrealistic Hope,4565
"deja de suplicarle copón, hay muchos espectadores deseando perderla vista. Qué coños aporta? Este chico es más tonto que una mata de habas.  #Supervivientes2023 #ConexiónHonduras1",Not Hope,Not Hope,6246
Los gymbros esperando que se quede el banco libre. #URL#,Hope,Generalized Hope,8564
"#USER# Ojalá no os afectase todo esto, la gente que ataca así (haters) son dignos de lástima, qué vida más triste deben tener",Hope,Unrealistic Hope,1589
Corazón de Jesús en Vos Confío: Clica en la imagen para rezar los MISTERIOS GLORIOSOS #URL# #URL#,Not Hope,Not Hope,6314
"#USER# #USER# #USER# #USER# #USER# La imagen de #USER# agarrándose a la silla es impagable, jajajaja. Va a ser un año bonito. Ojalá se reduzca la brecha con Red Bull y podamos ver un campeonato disputado entre varios equipos, cada uno con sus fortalezas y debilidades.",Hope,Realistic Hope,7362
#USER# Me enamore de mi mejor amiga cuando no tenia novio y me dijo dejame pensarlo espere 6 meses y pues resulta que ya tenia novio (un pendejo en el amor xd),Not Hope,Not Hope,1808
¡#Nexxuz 🦖 HA EMITIDO en #YouTube! Nuestros datos 🧐 :  ▶️ ESPECTADORES 👁️ : 12.476 ▶️ MINUTO DE ORO 🔥 : 14.670 [23:01h] ▶️ VISITAS ✈️ : 54.806  #NexxuzWorld #URL#,Not Hope,Not Hope,9005
#USER#  siempre dándonos alegrías y deseando feliz cumpleaños a nuestra bella #USER# !!💙💙💙💙 #URL#,Hope,Generalized Hope,6009
"Feliz cumple Vale bonita!! 🫶🏻  Ojalá y la hayas pasado muy bien, ya extraño las conversaciones en la madrugada y también que hables de la fav 😭🤟🏻 deja recuperó mis cuentas y ya hablaremos de eso. Te deseo lo mejor de este mundo Valulu 💗  Te adorooo #USER# 🎂🌷🫰🏻",Hope,Generalized Hope,5425
#USER# ay dios OJALÁ boluda estoy sufriendo el proceso de grabar una (1) cancion de mierda PERO DECIME COMO ESTAS XQ DESAPARECES TANTO TE EXTRAÑO LOCA,Hope,Unrealistic Hope,5667
RT #USER# No saben como ansío largarme de este país.,Not Hope,Not Hope,5871
"#USER# Está bien que exija, es libre de hacerlo. Pero un hombre con todas esas características también querrá que llegue alguien que tenga para para ofrecer.  Hablan mucho de igualdad y dignidad pero siempre se habla del hombre de que tiene que tenerlo todos y no esperar nada. Absurdo.",Not Hope,Not Hope,936
"Junto al Director Regional de #USER# Iván Carilao, la Delegada Presidencial #USER# se reunió con la Asociación Indígena We Antu de Los Ángeles, quienes llevan esperando por años una visita de esta Institución para presentarle diversas necesidades de sus familias. #URL#",Not Hope,Not Hope,8216
"#USER# Y en estos casos no hay amor, deseo o algo más que un trueque?",Not Hope,Not Hope,2570
LA VOCAL ES PEOR PERO NO ME IMPORTA PORQUE HANBIN UNHOLY ES LO ÚNICO QUE DESEO Y ANSIO EN ESTA VIDA #URL#,Not Hope,Not Hope,5141
#USER# #USER# Pues yo creo que precisamente por eso se le habria de sancionar y mas duramente. Pero como todos son delincuentes.,Not Hope,Not Hope,7068
"🎶 ""Hay días para quedarse a mirar... Hay días en que hay poco para ver... Hay días sospechosamente light, Hay un deseo que pido siempre que pasa un tren..."" 🎶",Not Hope,Not Hope,187
"#USER# #USER# Les deseo que la pasen mal, les vaya mal, no los mire ni su familia y lo levanten en 5 dias.",Not Hope,Not Hope,6393
"#USER# Lamentablemente, creo que hoy es asi, a mi me parece increible que en tanto tiempo, el Cadiz, mallorca, valladolid,rayo, atletico y barcelona te jueguen a cerrarse y aun no tengas un pñan para esas situaciones, un plan q no sea darsela a Vini y rezar porque pase y anote",Not Hope,Not Hope,570
"Aún seguía bastante jodido. Sonriendo, acaricia su cuello con los dedos hasta que termina dándole un puñetazo en la mejilla, sin que lo espere.  ᅠᅠ“ Qué, ¿te divertirte? #URL#",Not Hope,Not Hope,2945
"Tesla es milagroso. Le van a rezar a San Elon, son capaces. #URL#",Not Hope,Not Hope,6392
RT #USER# Ojalá fueras banco pa sacar un crédito con ese poco interés que me das,Hope,Realistic Hope,9086
"Holaa, ya segundo día y les traigo una escena de Lujuria, el capitulo 82 donde usa a Ilenko y bueno por si alguien no lo ha leído aun, no les spoileo   Pero ayyyy yo le rezo a Rachel  Día 2: #letal   #rachelweek #URL#",Not Hope,Not Hope,7334
"#USER# #USER# Ojalá ya se vaya por fin, hace muchísimo tiempo espero que se vaya, cobra mucho, no aporta nada y se la pasa lesionado un futbolista de relleno en este gran club!",Hope,Realistic Hope,8824
Quiero que lo que sueño se haga realidad pero ya .. ya .. no después .. es ya... Quiero eso .. eso que anhelo. Que deseo con mis  fuerzas.. por el que lloro. Por el que sufro. Por el que vuelvo a llorar para que se haga realidad..  mi sueño. Mi deseo ..eso pero ya,Hope,Generalized Hope,3784
"Ojalá todos fuéramos conscientes de lo importante que es tener empatía con los sentimientos de los demás; tener la capacidad de decir ""no voy a hacer esto porque sé que le haría daño"" podría cambiar muchas cosas.",Not Hope,Not Hope,7398
"#USER# #URL# q si se continúa la retórica de pactar impunidad con criminales no está lejos la reacción de un pueblo cansado de ver a sus victimarios libres, impunes, cagados en plata y cagados de la risa burlándose de sus víctimas como hoy #USER#",Not Hope,Not Hope,6122
"te deseooo mala suerte, ke salgas un martes 13, te deseo mala suerte, ke siempre sea viernes 13",Not Hope,Not Hope,2086
#USER# #USER# Yo creo que sí es actuado pero en el fondo desearía que no.,Not Hope,Not Hope,7200
"te deseo más que al alimento y la bebida. mi cuerpo, mis sentidos, y mi mente ansían tu sabor siento tu presencia en mi corazón, aunque pertenezcas al mundo. espero con silenciosa pasión un gesto... una mirada tuya.",Not Hope,Not Hope,8543
Si no me saliesen las cosas tan mal no necesitaría tanto ingenio Esperanza #URL#,Not Hope,Not Hope,2681
"#USER# Muy bien, hay muchos profesores esperando tener un puesto de trabajo, que los vayan inscribiendo y evaluando para que estén listos para empezar.",Hope,Realistic Hope,8646
#USER# Yo lo deseo odio y más odio lo detesto.,Not Hope,Not Hope,5738
"Para terminar con los mosquitos, probé con repelentes, espirales, citronella, tableta y hasta un frasco con vinagre. Que me disculpen los proteccionistas, pero creo que es tiempo de echar mano a un arma de destrucción masiva: la discografía de Arjona.",Not Hope,Not Hope,7809
"Creo que lo máximo que vicié fueron una o dos horas. Si vicié más, no me acuerdo. #URL#",Not Hope,Not Hope,1446
Estoy cumpliendo el sueño que jamás imaginé que llegaría: ir a la peluquería cada dos semanas.,Hope,Unrealistic Hope,7396
#USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# Esos desgraciaos quieren llevarse nuestro oro. Romero no negocia su riqueza.,Not Hope,Not Hope,1031
RT #USER# a pesar de todo te deseo lo mejor,Hope,Generalized Hope,1736
Alerta de evento: El maratón de Los Ángeles 2023 se llevará a cabo el domingo 19 de marzo. Espere cierres de rampas de entrada y salida de calles y autopistas a lo largo de la ruta de la carrera. https://t.co/63EU373aKR,Not Hope,Not Hope,3698
"No te preocupes Esperanza, que  identifico muy bien a los envidiosos y celosos. #URL#",Not Hope,Not Hope,4631
"#USER# #USER# De un payaso, q se puede esperar? Pues eso,payasadas. Se ríe hasta de su sombra. Pero claro él tiene muchos comodines, porque tiene a su Barça y si este falla, entonces va con el Sevilla y si al final fallan los dos, pues va con el que gana o empata con el Madrid. Esa es su vida",Not Hope,Not Hope,2198
"#USER# #USER# No, los más felices somos el pueblo que votó para sacar a los rateros, corruptos. Es que ustedes sienten que es SU país y les estamos demostrando que es el país de todos. Ojalá un día las autoridades de EU te busquen para un proceso por encubrimiento y seguramente lavado 🤢🤢🤢",Hope,Realistic Hope,7782
"#USER# #USER# Si, ahora estoy esperando que me atiendan. No solo tengo mas dolor y presión sino que la mitad izquierda de mi cara es un globo (aparte no escucho )",Not Hope,Not Hope,7287
"Tuve un sueño muy loco, me gustaría saber el significado....",Not Hope,Not Hope,651
"#USER# A mi gadafi me pagó en su día un fin de semana a gastos pagados, junto con otros cientos de alumnos de la Complutense y subsaharianos para sujetar carteles en su apoyo en Lisboa. Creo que fue mi mejor experiencia de la universidad.",Not Hope,Not Hope,3049
"#USER# ¿Que habrá conflicto? ¡Que bien! Es lo que Joe Biden está deseando desde hace tiempo. Un izquierdista si no hay guerras, se aburre.  China, EEUU",Not Hope,Not Hope,8685
#USER# #USER# ojalá pudieras ver esta peli me gustaría leer tu opinión profesional🥺,Hope,Unrealistic Hope,8091
"Soñé que Nacho Scoppa me decía pa hacer una collab csm, buen sueño",Not Hope,Not Hope,6205
"#USER# #USER# #USER# #USER# En eso el socio del Madrid ha sido maduro en la Historia. Recordemos q cambiamos de presidente después de q un presidente ganara 7a y 8a y Liga de basket en el Palau. Queríamos algo más. Y acertamos, creo.",Not Hope,Not Hope,2106
Rezo al universo por que comprendan aunque sea tantito lo que escribe esta agradable persona 🙌🏼✨🍀 #URL#,Hope,Generalized Hope,4481
"Nada retorna... aun cuando cada aliento del ser humano clama por la resurrección. Nada que haya sido puede volver a ser y, no obstante, el mayor anhelo del ser humano es el de volver de nuevo. De nuevo, de nuevo, ésas son las palabras que nos hacen débiles.  Jakob Wassermann. #URL#",Not Hope,Not Hope,4220
"no va una chavala y me dice q quiere practicar ""bdsm "" conmigo si hombre a un chino gordo le voy a rezar yo estamos locosss",Not Hope,Not Hope,1917
"#USER# ¡Cómo anhelo esos días! Corríamos felices, éramos felices, con poco. Un barquito en un charco, bajar fruta de los árboles. Ganarte una carrera... Soñábamos locamente con ganar mucho. Triunfar. Ahora, en la cima, solitario, solo sueño con regresar, ganarte una carrera...",Hope,Generalized Hope,2931
"Se que no es el lugar, no soy de esas personas pero... Alguien me puede regalar esto?   Mi anhelo de doñita: #URL#",Not Hope,Not Hope,4515
Acabo de ver un reel de una niñita ciega que decía que desearía que todos los supermercados tuvieran en sus latas los nombres de los productos escritos en braille para que así los niños ciegos puedan leerlo y escoger la comida 😭😭😭,Not Hope,Not Hope,1405
Weon lloró no saben lo mucho que espere por este día 🥹✨ #URL#,Not Hope,Not Hope,6832
Hoy me regalaron mi chocolate favorito y anhelo que pasen los próximos 50 días rápido 🥹 #URL#,Hope,Generalized Hope,4842
"Creo que me mandaron un virus Y LO ABRÍ. Si les llegan mensajes míos, ignoren.",Not Hope,Not Hope,3062
"Que felicidad y orgullo, crack FELICIDADES por este proyecto, ansío escuchar la película y ver tu voz en la película 🥹💙💙 -@Eddy_SKabeche #URL#",Hope,Realistic Hope,4895
#USER# Ojala y sea verdad q esos no son los banners es q rezo,Hope,Generalized Hope,5894
"Me disponia a terminar por fin el platino del #finalfantasytheatrhythmfinalbarline con el ultimo trofeo de terminar las 5 canciones diarias del dia y no se si es que, por una liada de fallar una cancion y reiniciarla no me salto, el caso que tengo que esperar hasta mañana T_T",Not Hope,Not Hope,1478
Sigo esperando que el #USER# me devuelva la plata que me robó literal de mi caja de ahorro.,Not Hope,Not Hope,5774
"La oportunidad que estabas esperando para comenzar una nueva vida en conexión con la naturaleza, a pocos metros de la ciudad 🌱  🖤 Déjanos ayudarte a hacerlo realidad, ponte en contacto con nosotros:  📱624 044 858 📧 info@hogarinmobiliaria.com 📌Calle San Sebastián, 30",Not Hope,Not Hope,3247
"#USER# Esa Declaraciones suyas No eran oportunas y fueron imprudente ,  Si quiere colaborar espere que los entes de control y las autoridades la Citen . Mi Humilde Opinión, Con Todo Respeto   Mientras #URL#",Not Hope,Not Hope,4317
"Nadie se imagina  lo que se siente ser víctima de una extorsión, no se lo deseo a nadie.",Not Hope,Not Hope,231
"#USER# En verdad busquen otro tema, ahora todos están vinculados a Garcia Luna, ya desgastaron ese tema y no tienen pruebas solo dichos, ojalá presenten una denuncia por difamación en contra de todos los que señalan sin fundamento",Not Hope,Not Hope,4313
"no puedo creer que gane un examen, ahora rezar por los otros #URL#",Not Hope,Not Hope,3052
"desearía a volver como antes en donde yo era feliz, tenia buenos seguidores tenia mas vista, ahora no tengo ni una mierda de vista y nada mas #URL#",Not Hope,Not Hope,3196
RT #USER# Creo que Jamie Carragher se lo ha estado pasando bien las últimas 12 horas en Twitter.,Hope,Generalized Hope,3087
8am y yo me muero de sueño pero bueno ya fueeeee,Not Hope,Not Hope,416
"#Tartagal🚺 ACTIVIDADES POR EL MES INTERNACIONAL DE LA MUJER La Municipalidad de Tartagal, a través de las distintas áreas, inicio el mes de la Mujer con distintas de actividades. Para ello se creó una agenda para el mes de marzo.  Link con las actividades https://t.co/4qO61oTbTE #URL#",Not Hope,Not Hope,1368
"#USER# lo q gane lo gane en los primeros Roo Live Party gane creo que 247usd, por ahi no les parece mucho pero no saben lo bien que me vino la plata por esas fechas",Not Hope,Not Hope,7539
"La cerveza, tus ojos, tu rezo, la locura en tu piel",Not Hope,Not Hope,2806
"no quiero ir a la perra escuela, tengo un vergal de sueño",Not Hope,Not Hope,515
"Asi es mi vida, la depresión en su mayor expresión. Cortarme, alcoholizarme, drogarme, todo para olvidarme un rato de toda la mierda, si no estás lista para este mundo, no entres. Y si me querés ayudar, solamente dame amor, que eso es lo que más anhelo y necesito, amor...",Hope,Generalized Hope,388
"#USER# Solo les deseo que se queden sin programa tu y pello !! Son un asco y vergüenza de la tv regia  Lastima por el Cora, el pastor y Ayala",Hope,Unrealistic Hope,8435
#USER# Q BONITO :((( oye nunca nos pasamos tiktok CREO,Not Hope,Not Hope,4041
#USER# Elegi medicado por recomendacion de la clinica de fertilidad pq un legrado podia afectar aun mas mi infertilidad. La atencion fue excelente como indico (desearia q todas las mujeres pudieran recibir la misma atencion sea o no deseado).  ⬇️,Hope,Unrealistic Hope,6153
Que estigma se me creo. Veo gente con pans y pienso que no se bañan,Not Hope,Not Hope,700
"#USER# Exacto, que llore y espere que no le pinchen la rueda",Not Hope,Not Hope,6660
📡 Técnicas para conciliar el sueño en cuestión de segundos #URL#,Not Hope,Not Hope,5026
#USER# Ya ni cómo bajarlos de ahí... Prefieren empresas extranjeras que al tren maya... Así de malinches!!! Votaron por #USER# qué más se puede esperar,Not Hope,Not Hope,220
"#USER# #USER# #USER# #USER# #USER# #USER# Este equipo ya no cree en Donovan, algunos desde hace más tiempo otros de hace menos, pero con este entrenador el plazo se ha agotado, lo único que se puede hacer es cambiarlo y sobre eso construir, porque con él deberías cambiar a casi todo el roster (otra vez) y rezar fuerte!",Not Hope,Not Hope,2212
"Todos en Venezuela esperando el anuncio de la gran marca que vestirá a la Vinotinto y nos salen con la renuncia de Pékerman.  Y no satisfechos con esa tragedia, algunos piden a gritos el regreso de Dudamel.",Not Hope,Not Hope,1503
wings (desearía haber vivido esta era)  I vote #YetToCome for #BestMusicVideo of  @BTS_twt at the #iHeartAwards 2023,Not Hope,Not Hope,2748
"#USER# Así de primeras se me viene a la cabeza Garoppolo o un QB del draft. No hay muchas más opciones en el mercado. También pueden llegar a tirar un año con Stidham, pero no creo que McDaniels quiera jugarse el cargo con un backup.",Not Hope,Not Hope,6664
Deseando que llegue el 10 de marzo para empezar el curso de cocina mediterránea uwu,Hope,Realistic Hope,5022
Misa y yo corriendo al cuarto para dormir porque son las diez apenas y si nos dormimos rápido vamos a tener más horas de sueño es mi definición de adultez.,Not Hope,Not Hope,8345
"Juro que si hoy eliminan a julieta no veo nunca mas gh!!!!  Es mas, desearía que se puedan ir las dos falsas juntas tora y la fisura",Not Hope,Not Hope,6739
"Estoy deseando empezar el nuevo libro de Alicia V. Rubio que me acaba de llegar. Siempre muy valiente, desde el principio #USER# #URL#",Hope,Realistic Hope,5021
RT #USER# Las intros de Lobato son oro puro. Te ponen la piel de gallina.  Ojalá tengamos este año muchas alegrías.,Hope,Generalized Hope,860
"Anhelo tanto el día en el que no me tenga que despedir de Arat y seamos solo nosotros dos siempre, que lloradera😭😭",Hope,Unrealistic Hope,6865
"A veces desearía que mi memoria dejase de recordarme... hechos desafortunados del pasado, leñe",Not Hope,Not Hope,5959
"#USER# Lo siento, si una pesa le aplasta el cráneo, solo me aparto para q no me salpique los zapatos. Y me quedó esperando q ella pida ayuda, pero primero saco mi movil y grabo y le pido q repita el pedido d ayuda, si no puede hablar, q se joda,q llame a otra mujer. Si es hombre, si voy",Not Hope,Not Hope,4460
"“Respeto a quien me respeta, recuerdo a quien me recuerda, espero a quien me espera y piso a quien me pisa. Así de simple...”  Anónimo",Not Hope,Not Hope,3867
"#USER# Si hacen ejercicio o bajan de peso por ser aceptados, jamás serán felices, uno debe hacerlo por estar mejor y ser mejor independientemente de si no te aceptan o no te quieren.. la felicidad viene dentro de uno, no de la valoración externa, jamás vamos a ser moneditas de oro",Not Hope,Not Hope,4175
"#USER# Los indígenas no tenían acceso a la universidad ni a las iglesias, el fin de estas era otro. No tergiverse que la raza española siempre se rodeó de ladrones y asesinos. Lea nomás algunas páginas del diario de Colón y vea qué buscaron oro desde el inicio.",Not Hope,Not Hope,2715
"Cuál es su parte favorita de “comer, rezar y amar”?   La mía es  cuando está en Italia 🇮🇹",Not Hope,Not Hope,3161
"por fin tengo mis grande anhelo, una photocard de Jisoo #URL#",Hope,Unrealistic Hope,1293
"Hoy es un día donde no me aguanto a mi host kid, lo que me hace anhelar que ya sea julio para no cuidarlo más 😂",Not Hope,Not Hope,1941
"#USER# Por si acaso te has leído SOLO UNA NOCHE o TU ERES LO QUE DESEO, si los tienes comparte pliss..  !!!🙏💕",Not Hope,Not Hope,8438
"#USER# Es mi mayor anhelo ver fracasar a los multimillonarios elitistas miserablemente, que entiendan por las peores que no importa cuanta y cuanta fortuna acumulen, jamás podrán comprar el control total de la humanidad, ese es mi sentido de la vida",Not Hope,Not Hope,5175
"#USER# Mi pueblo no se toca eh, estas deseando venir a mi pueblo",Not Hope,Not Hope,3565
"#USER# #USER# Rezo por su conversión y para que deje de demoler todo lo bello de nuestra Iglesia. También, por la preservación de la Misa en latín y la tradición.",Not Hope,Not Hope,5367
"La corrupción que atropella tremendamente al municipio de ciénaga de oro desde hace más de 10 años es terrible, quien investiga?",Not Hope,Not Hope,1254
"#USER# #USER# #USER# Es la mayor estupidez pensar que EEUU va a venir a arreglarnos la vida, si eso pasara solo podríamos esperar muerte y desolación.",Not Hope,Not Hope,5901
#USER# El oro ilegal es un tema. Hace días me explicaban que estaban acopiando en todo el Perú. No he averiguado. Sé que lavan en varias plantas hace tiempo. No sé cómo habrán negociado. No son mancos los de las plantas.,Not Hope,Not Hope,4999
No se puede esperar nada bueno de un fascista... #URL#,Not Hope,Not Hope,299
#USER# Ojalá poder seguir solo por bts en las que estamos :( me metí en la comunidad de los streamer y por ellos estoy volviendo más acá :(,Hope,Realistic Hope,358
"los santos saben cuánto te lloré, les rezo para que te cuiden dónde sea que estés, no sé como aún no he perdido mi fé.",Hope,Generalized Hope,1858
"#USER# Me gustaría ir, pero desearía que hubiera un lugar seguro para dejar mi bici sin andar con la preocupación de que se la lleven🙈",Hope,Unrealistic Hope,3642
"Recuerda que a las 12 horas, la iglesia de Santa Cruz acoge el #ViaCrucis de la #JuventudCofrade. Tras el rezo piadoso, entrega de las cubiertas del pregón a #USER# y presentación del cartel de la Juventud, obra de Lola Lobato.",Not Hope,Not Hope,7563
"#USER# #USER# No se pero con la agenda 2030, parece q los dirigentes de los países quieren ganarse la medalla de oro de monguer mundial y Pedro se lo está currando a tope",Not Hope,Not Hope,7430
"para mi q te hagan esperar una semana para darte una nota de un final es tortura, subí la nota hijo de putaaaaaaaAAaaa",Not Hope,Not Hope,948
"bueno,me voy al club de caballeros a jugar al scrablem eggs ? yo creo que si hay dios...pues no se, un buen tema seria las guerras olvidadas",Not Hope,Not Hope,1070
Pregunta de Hellen Keller a la población esclava del prófugo: ¿Por qué contentarnos con vivir a rastras cuando sentimos el anhelo de volar?,Not Hope,Not Hope,7776
a quién en su santo juicio se le ocurrió la idea de hacer una peli sobre un cocodrilo que canta y por qué estoy deseando verla???,Not Hope,Not Hope,1218
"La  pregunta de esta semana ha sido: si tienes una cuchara favorita. No todo él mundo tiene una cuchara favorita, ojala fuera normal tenerla",Hope,Unrealistic Hope,2895
"#USER# Creo que Samper habla por todos, muy acertada critica.",Not Hope,Not Hope,4646
"#USER# Ayyyyy, ya sé, por eso me esfuerzo ahora, para estar lista, se me da eso, y en serio que agradezco la confianza que tienen algunas personas de acercarse y contarme sus problemas, creo que me equivoqué de especialidad, como Psiquiatra, la hubiera hecho bien, y más por loca. 😂😘😘",Not Hope,Not Hope,829
Este es el tipo de parejas que les deseo que les vaya bien y mucho más 🥹💖🫶 #URL#,Hope,Generalized Hope,4936
RT #USER# Nunca he tenido nada estable en mi vida y es lo que más anhelo la verdad,Hope,Generalized Hope,1918
"#USER# Mi gran capitán, el inoxidable, incaducable &amp; más vigente q nunca Don Pelle, anhelo y pueda levantar otro trofeo más este año ..⚫🔵🤩",Not Hope,Not Hope,8016
"#USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# #USER# Buenos días a todos, y muchas gracias por sus palabras y oraciones, ayer por la noche me despedí de mi Papá, tristemente sigue sufriendo mucho, solo estamos esperando el desenlace final, han sido horas muy difíciles, muchas gracias nuevamente 🙏🏻",Hope,Generalized Hope,5165
RT #USER# Creo que acabo de leer la peor opinión de todo internet #URL#,Not Hope,Not Hope,1385
Coincidir hoy en dia esta mas complicado que sacar el 5 de oro,Not Hope,Not Hope,5822
Como desearía que el presidente actual tenga los pantalones bien puestos para darle duro a los delincuentes.,Not Hope,Not Hope,9083
"¿Y ESTO LO CONSIDERAN ""NORMAL""? DEBEN ESPERAR A QUE SEAN MAYORES DE EDAD Y QUE  ENTONCES DECIDAN LO QUE QUIERAN, NO ANTES. #URL#",Not Hope,Not Hope,7405
No pierdo la esperanza que alguna vez lleguen al poder personas capaces y de talento para servir a Chile. Y no servirse del dinero de los contribuyentes para promover el odio y la violencia. #URL# #URL#,Not Hope,Not Hope,6846
“Estoy esperando un guiño del Cielo. Estoy esperando un billete del suelo”.,Hope,Unrealistic Hope,3748
"#USER# Pero me imagino (y le rezo a todos los dioses inexistentes) que aparecerá solo el inicio del texto, y un botoncito de “leer más” o algo así, no? NO!?",Not Hope,Not Hope,6374
"#USER# Muchas veces, pero el sueño de que tú estés presente nunca se me olvida",Not Hope,Not Hope,4413
RT #USER# El sueño de tener una casa cada vez es más difícil para la mayoría de los trabajadores  https://t.co/iIfLBBp8Ys,Hope,Realistic Hope,1649
"#USER# Y dicen que Apocalipsis es lo peor que nos podría pasar,yo creo que lo peor será todo lo que vendrá Justo antes del apocalipsis.",Not Hope,Not Hope,997
"#USER# Es mi capítulo favorito del videojuego y he echado de menos a Ellie y Joel (por separado) contra los cazadores. El capítulo lo apruebo porque la interpretación de Ellie y David han sido muy buenas, pero creo que se podría haber alargado más este capítulo y añadir lo que mencioné.",Not Hope,Not Hope,7923
"#USER# #USER# #USER# No creo, el que empieza con los sapes, fue el borracho, primero con el compañero y después iba con ella, pero ella no se dejó y por eso el golpe de estate quiero, en ningún momento vi que ella se quisiera sobre pasar sexualmente, quién se va hacer eso con un viejo borracho?",Not Hope,Not Hope,636
